SMILES,molar_mass,log_p_sat,c,volatility
CC(C)C(=CC(=O)OON(=O)=O)C(=O)C(C=O)O,261.048466312,-3.309803919971486,53390.55274538135,IVOC
C(CC(=O)OON(=O)=O)C=O,163.01168688,-1.350665141287858,3034595.37335523,VOC
CCCC12C=CC(C(C1O)OO2)ON(=O)=O,231.074287136,-4.723538195826756,1822.8906489650658,IVOC
Cc1cc(C)cc(c1)C(C)O,150.104465068,-3.2388241868442686,36150.69202437122,IVOC
CC(CO)C(=O)CO,118.06299418,-3.00436480540245,48786.10865830305,IVOC
C(=O)C(C(=O)OO)O,120.005873228,-1.8297382846050425,741329.7139786147,IVOC
CCCC(OCC(C)O)OO,164.104858992,-3.826813731587726,10205.984389635349,IVOC
CC(C)C1=CC(=O)C(C(C1=O)ON(=O)=O)OO,245.053551692,-5.246416941107094,579.9509327648988,IVOC
CC(=CC(=O)C=O)C(=O)OO,158.021523292,-1.4841261562883208,2163402.258280705,IVOC
CCC(=O)CC(C(CC)O)O,160.109944372,-3.1197582241045194,50723.27349371389,IVOC
CC1(C=O)C(C)(C(C(=O)C=O)O)O1,186.05282342,-3.8041003475907664,12192.228922110986,IVOC
CC1C(C)(C(C)(C(=O)O1)OO)ON(=O)=O,221.053551692,-3.7931741239681513,14854.928445814601,IVOC
CCC(C)CC(=O)C,114.104465068,-0.3205721033878811,22765527.978996355,VOC
CCCCCCC(CC(=O)OON(=O)=O)O,235.105587264,-3.370590400897281,41804.183011765825,IVOC
CC(=CC(=O)O)CON(=O)=O,161.032422324,-2.812479279163537,103509.74476334962,IVOC
CC(=O)C1CC(C(=O)OON(=O)=O)C1(C)C,231.074287136,-3.1272611725273314,71951.13355174281,IVOC
CCCCC(CO)OO,134.094294308,-3.728158393463501,10466.442614535183,IVOC
CC1(C=CC=O)C(C)(C=O)O1,154.06299418,-3.406713932979543,25207.60541698858,IVOC
C1CC(=O)CC(=O)C1,112.052429496,-2.421360790031928,177258.74829910023,IVOC
CC(C(=O)CCO)OO,134.0579088,-4.2343314452409855,3262.1819938324693,IVOC
C(C=O)C(=O)C=O,100.016043988,-0.9706162223147904,4466842.517150165,VOC
CC(C)ON(=O)=O,105.042593084,1.0453229787866574,486671152.3688449,VOC
CC1=C(C2(C(C(C)(C1(O)OO)OO2)ON(=O)=O)N(=O)=O)N(=O)=O,339.018622728,-5.987162775294828,145.74980115774122,SVOC
CC(CON(=O)=O)(C(C(=O)OO)ON(=O)=O)O,256.017894456,-2.91721462968355,129301.29748449367,IVOC
CC(=O)C(C(C1C(C)(C(=O)C)O1)O)O,202.084123548,-5.605548319173784,209.1852541056416,SVOC
CC(C(=O)C(C)OO)ON(=O)=O,179.042987008,-2.4436974992327127,269033.89944407745,IVOC
CC(COCOO)O,122.0579088,-3.4559319556497243,17831.224188923123,IVOC
CCCCC(=O)C(=O)CC(=O)CC,184.109944372,-3.10292299679058,60631.93675017913,IVOC
CCCCCC(=O)C(=O)CC(=O)CC,198.125594436,-3.617982957425132,19929.886075762308,IVOC
CCCCCCC(=O)C(=O)CC(=O)CC,212.1412445,-4.022276394711152,8411.935007400401,IVOC
C(=CCl)Cl,95.953355424,1.6180480967120927,1662093511.3326142,VOC
CC(=O)C(C)OC(=O)C(=O)C,158.0579088,-2.9913998282380825,67292.02451152004,IVOC
CC(C=O)(C(=O)OON(=O)=O)O,179.00660150000002,-0.8446639625349383,10684452.579822207,VOC
C=C(CC(C=O)OO)C1CC(C)(C)C1CCC(=O)C,268.167459248,-6.987162775294828,11.528969573371038,SVOC
CCC(=O)C=CC1C(C)(C(=O)O)O1,184.073558864,-6.440093374963888,27.8897887715353,SVOC
C(CO)C(=O)COO,120.042258736,-4.169411331314856,3392.110711516176,IVOC
C(C(C(=O)CO)O)O,120.042258736,-3.9546770212133424,5561.6586259718715,IVOC
CC(=CC(=O)C(C(=O)C)O)C(=O)OO,202.04773804,-3.7878123955960414,13746.394022126118,IVOC
CC(C=O)(C(C=O)O)ON(=O)=O,177.027336944,-1.9100948885606024,908850.8938772295,IVOC
CC(=O)C(CCC(=O)O)CC(=O)OON(=O)=O,249.048466312,-6.0,103.95157231692959,SVOC
CC(=O)CCC(=O)C=O,128.047344116,-2.17979854051436,353280.14138262224,IVOC
CCC(=O)CC,86.07316494,1.0934216851622351,445488655.00990295,VOC
C=C(CCC=O)C1CC(C)(C)C1CCC(=O)CO,252.172544628,-6.52432881167557,31.471408502649414,SVOC
CC(C)(C)OCCOO,134.094294308,-2.18243463044022,367724.7485427596,IVOC
C=C(CCC=O)C1CC(C)(C)C1CCC(=O)OC,252.172544628,-5.605548319173784,261.03375614237603,SVOC
CC1=CC2(C)C(C(C)(C1O)OO2)O,186.089208928,-6.169411331314856,52.58441531748158,SVOC
CC(=O)C(CC(=O)CC=O)C(C)(C)O,200.104858992,-5.285670240254767,432.64788515934487,IVOC
CC(=O)C(=O)C(C1C(C)(C=O)O1)O,186.05282342,-4.228412519118745,4589.558785329676,IVOC
CCC(=O)C(C)C,100.088815004,0.2041199826559248,66842505.60592366,VOC
C=C(C)C=O,70.041864812,1.1903316981702914,453144371.0016103,VOC
CCCc1cccc(c1OO)O,168.078644244,-3.6556077263148894,15504.294211385683,IVOC
CC(CO)(C(=O)OO)ON(=O)=O,181.022251564,-1.8477116556169435,1072920.3874804613,IVOC
C(C(Cl)(Cl)Cl)OO,163.919862376,-1.6439741428068773,1553118.6292475176,IVOC
CC(C)CO,74.07316494,-0.0777937225609836,25847251.563361254,VOC
CCC(=O)CON(=O)=O,133.037507704,-1.1012748184105066,4397911.370319387,VOC
CC(Cl)O,80.00289246,-0.5086383061657274,10351769.03967443,VOC
CC(C)(C=O)C(=O)COO,146.0579088,-2.18111458540599,401751.66370191006,IVOC
CC(CC(C)OO)CO,134.094294308,-3.552841968657781,15671.67878112219,IVOC
CC(C)O,60.057514876,0.3384564936046048,54647593.543942936,VOC
CCc1cc(C)ccc1OO,152.083729624,-2.9913998282380825,64748.56044445905,IVOC
CC(=O)CCOO,104.047344116,-2.341035157335565,198035.4924665675,IVOC
C=C(CCC=O)C(=O)CC(C)(C)ON(=O)=O,229.09502258,-4.218963061378868,5775.635581514811,IVOC
CC1(C)C2CC1C(CC2=O)ON(=O)=O,199.084457896,-3.2350770153501114,48362.36523779214,IVOC
CC(=O)CCC(C(C)(C)CC=O)ON(=O)=O,231.110672644,-4.284832642151542,5006.503803510269,IVOC
CCc1cc(C)c(c(c1)O)N(=O)=O,181.073893212,-2.575118363368933,201041.0144200722,IVOC
CC12C(C(C=C(C1(O)OO)N(=O)=O)(N(=O)=O)OO2)O,280.017894456,-5.501689446210399,368.1658740379499,IVOC
CC1(C)C2CC1C(C)(C(C2)OO)O,186.125594436,-5.114638779968488,596.642943841283,IVOC
CC(=O)CCC(C(C)(C)CC(=O)C(=O)CCO)OO,274.141638424,-6.853871964321762,16.019546991475398,SVOC
CCC1(C=O)C(C)(C(C(C=O)ON(=O)=O)O)O1,247.069201756,-4.653647025549361,2289.3847077306837,IVOC
CC(CO)C(C(=O)OO)O,150.05282342,-4.024108863598207,5924.9201128033665,IVOC
C(C(C(=O)OO)O)O,122.021523292,-2.721246399047171,96769.2186265362,IVOC
Cc1cc(C)cc(c1)C(=O)OON(=O)=O,211.048072388,-2.583359492661719,229915.94339614012,IVOC
CC(CO)(C(C=O)O)ON(=O)=O,179.042987008,-3.320572103387881,35721.72331507476,IVOC
CC(=O)CCC1C(CC1(C)C)C(CCC=O)(CO)OO,286.178023932,-8.505845405981557,0.3726816980298418,SVOC
CCC(C)C(=O)O,102.06807956,-1.332547047110046,1981025.5981491697,IVOC
C=C(CCC(=O)OON(=O)=O)C1CC(C)(C)C1CC=O,285.121237328,-5.014573525916998,1150.80895358293,IVOC
CC(C)(C(CC=O)CC=O)OO,174.089208928,-4.137868620686963,5289.936053366398,IVOC
C=C(C)C(CO)CO,116.083729624,-2.764471553092452,83338.75167696337,IVOC
C(CC(=O)CC(=O)OON(=O)=O)C=O,205.022251564,-4.103473782510445,6743.329903533026,IVOC
CC(C=O)(C(=O)OO)ON(=O)=O,179.00660150000002,-0.7055337738384071,14719140.966608211,VOC
CCCC(=O)CC(=O)OO,146.0579088,-2.4762535331884354,203619.20436485266,IVOC
C(=O)CO,60.021129368,0.5145477526602861,81921728.40958564,VOC
C=C(CCC=O)C(=O)CC(C)(C)O,184.109944372,-4.112945621949043,5924.869864941457,IVOC
C(CC(CC(=O)O)O)C=O,146.0579088,-5.471083299722345,206.0577577105397,SVOC
CC1(CO1)C(CO)O,118.06299418,-2.4145392704914994,189723.75589340064,IVOC
CC1(CO)C(CO)O1,118.06299418,-3.515700160653214,15030.063778568106,IVOC
CC(CO)(C1CO1)O,118.06299418,-2.0746879085003505,414928.31808374904,IVOC
CC1=CCC(CC1O)C(C)(C)OO,186.125594436,-5.503070351926785,243.93995360177496,SVOC
CC(=O)OC(C)(C)OO,134.0579088,-1.2006594505464183,3525170.9367314815,VOC
CC(=O)CC(C)(C(=O)C)O,144.078644244,-2.1884249941294067,389692.28699544206,IVOC
C(C=O)C(=O)CCO,116.047344116,-2.835647144215563,70718.86019432949,IVOC
CC(C(=O)OON(=O)=O)OC(=O)C,193.022251564,-1.342944147142896,3657719.6981253917,VOC
C=C(C)C(=O)O,86.036779432,-0.6903698325741012,7325908.731028825,VOC
C(CC(=O)C(=O)C=O)C=O,142.026608672,-3.311580177997289,28929.220390116254,IVOC
CC(CCC(=O)O)O,118.06299418,-4.675717544702307,1039.7847400911057,IVOC
CC1C(C)(C(C(=O)O1)O)OO,162.05282342,-5.681936665037238,140.69126290201845,SVOC
C(CC(=O)O)C(=O)CC=O,144.042258736,-5.490797477668897,194.1957120903809,SVOC
CC(CO)C(C)ON(=O)=O,149.068807832,-1.85078088734462,877310.0045020424,IVOC
CC(CO)(C(C=O)ON(=O)=O)ON(=O)=O,224.028065216,-2.896196279044043,118755.39270857554,IVOC
CC(O)OC(=O)C,104.047344116,-0.6003262785189618,10900637.852874665,VOC
CCCC(=O)OCCO,132.078644244,-2.052566278112949,488442.5785303347,IVOC
CC(=CCON(=O)=O)CO,147.053157768,-2.563837352959244,167565.34031355006,IVOC
C(=O)C1C(C(=O)OON(=O)=O)O1,176.99095143600002,-1.1040252676409354,5813972.687562864,VOC
CCCc1cccc(c1O)N(=O)=O,181.073893212,-2.449771646944906,268306.6169891942,IVOC
CC(=O)C(=O)OC(C)OO,148.037173356,-2.913640169325252,75383.76178220086,IVOC
C=C(C)C(CCC(=O)C)CC(=O)OON(=O)=O,245.0899372,-3.9430951486635273,11662.12045688785,IVOC
CC1(C)C(=O)CCC(=O)C1C(=O)O,184.073558864,-6.141462802430361,55.47225204696552,SVOC
CC(=O)COC(=O)C(=O)C,144.042258736,-3.2313618987523856,35291.91424057387,IVOC
CC(C)(CCO)C(=O)O,132.078644244,-4.823908740944319,826.9343880310399,IVOC
Cc1ccc(c(c1C)OO)N(=O)=O,183.053157768,-3.42021640338319,29034.076229223378,IVOC
CC1=CC(C2(C)C(C1OO2)ON(=O)=O)(O)OO,249.048466312,-5.560667306169737,285.86682387155645,SVOC
c1ccc(cc1)C(=O)O,122.036779432,-2.9546770212133424,56540.66444271787,IVOC
CCCCCCC(CC(=O)C(C)OO)O,218.151809184,-6.100179497572904,72.29803812885137,SVOC
CC=CCCC,84.093900384,1.290034611362518,684457203.3881161,VOC
C(C(=O)C(=O)CO)C(=O)OON(=O)=O,207.00151612,-2.478861916295964,286852.60688070476,IVOC
CCC(COC(=O)C)ON(=O)=O,177.063722452,-2.0385789059335515,676235.3588797259,IVOC
CC(C)(C=O)O,88.052429496,0.0899051114393979,45205746.54569684,VOC
CC(C)C(=O)C=CC1C(C(=O)OON(=O)=O)O1,245.053551692,-4.171984935776023,6883.720947985489,IVOC
CC(=O)OO,76.016043988,0.8802417758954804,240820931.15684113,VOC
C1=CC(=O)C(C(C1=O)O)O,142.026608672,-4.920818753952375,711.3742718881045,IVOC
CC(CO)(C(CON(=O)=O)O)ON(=O)=O,226.04371528,-3.747146969020106,16888.561465558305,IVOC
CC(C(=O)C)C(CO)O,132.078644244,-2.7878123955960423,89860.20349937296,IVOC
CC(C(C)(C)O)OO,120.078644244,-3.1186153432294272,38141.487263029216,IVOC
Cc1ccccc1C(C)OO,152.083729624,-3.0254883072626715,59860.67892071069,IVOC
CCC12C(C(C=C(C1(O)OO)N(=O)=O)(N(=O)=O)OO2)ON(=O)=O,339.018622728,-5.131943638176958,1044.3044005282832,IVOC
CC1=CC2(C)C(C(C)(C1=O)OO2)O,184.073558864,-5.015022873584507,742.1910730937487,IVOC
CCCCC(C)(C)OO,132.115029752,-1.6757175447023074,1163541.4875500654,IVOC
CC(=O)C1CCC(C)(C(=O)C1)O,170.094294308,-4.199282921717615,4486.9787738456835,IVOC
CC(=CC=O)CON(=O)=O,145.037507704,-1.9430951486635275,690132.3264979997,IVOC
CC(C)(C(=O)O)ON(=O)=O,149.032422324,-1.7033348097384688,1231666.5352436805,IVOC
CCCC(C=O)O,102.06807956,-0.39040559077478,17339299.321434665,VOC
C=C(CCON(=O)=O)C1CC(C)(C)C1CCC(=O)C,269.162708216,-5.651695136951839,250.53415637411294,SVOC
Cc1cc(c(c(C)c1C)O)O,152.083729624,-3.623423042943488,15107.997437040443,IVOC
CC1(C)C2CC1C(C)(C(C2)O)ON(=O)=O,215.115758024,-2.9746941347352296,95175.52508696355,IVOC
C(C=O)C(=O)C(=O)C=O,128.010958608,-2.2984320149440727,268758.572615642,IVOC
CC(C)c1cccc(c1O)O,152.083729624,-3.285670240254767,32882.112068852744,IVOC
CCCC(=O)OC=O,116.047344116,-0.5086383061657274,15015648.397426125,VOC
CC(=O)C(CC=O)CC(=O)C(=O)C,184.073558864,-4.6307841425898575,1797.854152214671,IVOC
CCc1ccccc1O,122.07316494,-1.8068754016455384,794862.4735162446,IVOC
CC1(C)C(CC1C(=O)O)CC(=O)OON(=O)=O,247.069201756,-5.063486257521107,891.0037781438331,IVOC
C=CCO,58.041864812,0.1583624920952496,34885989.07407778,VOC
CC(C)(C=O)C(C=O)C(=O)COO,188.068473484,-4.032452023781138,7284.691536948099,IVOC
C=C(C)C(CC=O)CC(=O)OON(=O)=O,217.058637072,-2.7423214251308154,163984.51420459826,IVOC
C=C(CCC(=O)OO)C1CC(C)(C)C1CCC(=O)C,268.167459248,-6.555955204081924,31.117024673758735,SVOC
C(C(Cl)Cl)O,113.963920108,-0.7721132953863264,8038986.053645847,VOC
CCC1(C(=O)O)C(C)(C=CC=O)O1,184.073558864,-5.555955204081924,213.59121979302515,SVOC
Cc1ccc(C)c(c1O)OO,154.06299418,-3.170696227168975,43405.953205273705,IVOC
C=C(CCO)C1(CC(C)(C)C1CC=O)ON(=O)=O,257.12632270800003,-4.931814138253839,1255.6817768319804,IVOC
CC(COO)O,92.047344116,-2.7423214251308154,69540.37495259331,IVOC
C(=O)C(CO)(CO)O,120.042258736,-3.424812155072339,18839.49228257137,IVOC
CCCCCCCC,114.140850576,0.8034571156484139,303001941.4820769,VOC
C(C=O)C(=O)C(=O)CO,130.026608672,-2.7670038896078464,92805.88935579611,IVOC
CC(=O)C1CCC(C)(C(C1)O)OO,188.104858992,-6.327902142064283,36.90158862188246,SVOC
c1ccc(cc1)CC=O,120.057514876,-1.6925039620867872,1017261.4301949912,IVOC
CC(CO)O,76.052429496,-2.016373712875465,305693.75757498643,IVOC
CC(C=O)(C(=O)CO)OO,148.037173356,-2.72584215073632,116165.14110699816,IVOC
Cc1cc(C)c(c(C)c1)O,136.088815004,-2.099086932262331,452150.16246059124,IVOC
Cc1ccccc1CO,122.07316494,-2.2941362877160807,258839.83111939242,IVOC
Cc1cccc(c1C)O,122.07316494,-2.0136762229492344,493731.88258797524,IVOC
CCC(C)(O)OC(=O)C,132.078644244,-0.8961962790440431,7001377.818662804,VOC
C=C(CO)C(CO)O,118.06299418,-3.9746941347352296,5223.563149272852,IVOC
CC1=C(C)C(=O)OC1,112.052429496,-2.489454989793388,151535.1832425026,IVOC
C(=O)(C(Cl)(Cl)O)Cl,161.904212312,0.0718820073061253,79742040.84400512,VOC
C(C(CO)OO)C(=O)C(=O)CO,178.04773804,-6.063486257521107,64.20921999022522,SVOC
CC(C)(C=O)C(=O)O,116.047344116,-2.3242216583259148,229594.10775419307,IVOC
CC(=O)C1CCC(C)(C(C1)OO)O,188.104858992,-6.546681659952962,22.297981209818378,SVOC
CC(=O)C1CC(COO)C1(C)C,172.109944372,-4.950781977329818,804.5836035467706,IVOC
C(=O)C(CO)OO,106.026608672,-2.6216020990518625,105769.38092659427,IVOC
CCC(=O)C=CC1(C)C(C(=O)OON(=O)=O)O1,245.053551692,-4.494850021680094,3273.091684034706,IVOC
C(C=O)C(=O)CC(=O)OO,146.021523292,-3.2692177243336107,32790.37182499135,IVOC
CCC(C(C)O)OO,120.078644244,-3.1180450286604,38191.60748282293,IVOC
CC(C(C=O)O)(C(=O)O)ON(=O)=O,193.022251564,-3.714442690992226,15549.337042691644,IVOC
CC(C)(C(C=O)ON(=O)=O)O,163.048072388,-1.5199930570428493,2055274.3524855303,IVOC
CC(CO)C(O)ON(=O)=O,151.048072388,-2.9956786262173574,63677.16975421347,IVOC
CCC12C(=C(C(C(C1O)(N(=O)=O)OO2)(O)OO)N(=O)=O)C,308.049194584,-6.7544873321858505,22.629759395756867,SVOC
CCC12C=CC(C(C1O)OO2)ON(=O)=O,217.058637072,-4.294992040666664,4593.378381311119,IVOC
C(C=O)C(=O)C(CC=O)OO,160.037173356,-3.769551078621726,11355.780373986512,IVOC
CC(CCO)OO,106.06299418,-3.3535962737769305,19611.680094255826,IVOC
CC(COO)C(=O)C,118.06299418,-2.4282911681913126,183810.28817724265,IVOC
C=C(C)C(CCO)C(=O)OO,160.073558864,-3.5331323796458904,19576.47129641024,IVOC
CC(=O)C1(CC(CO)C1(C)C)OO,188.104858992,-6.4089353929735005,30.620467154328043,SVOC
C1=CC(=O)C(C(C1=O)O)OO,158.021523292,-5.8696662315049934,89.04247099630955,SVOC
Cc1ccc(cc1C)OO,138.06807956,-2.4145392704914994,221871.3391528527,IVOC
CC(=CCO)CO,102.06807956,-3.772113295386327,7199.856474993747,IVOC
CC(=CC(=O)OO)C(=O)C=O,158.021523292,-1.422508200162775,2493189.187896664,IVOC
CC(=O)OON(=O)=O,121.001122196,1.3159703454569178,1045458828.8635772,VOC
CC(=O)CC(C(C)(C)O)O,146.094294308,-2.7594507517174,106103.49613891111,IVOC
Cc1cc(c(c(c1C)O)O)N(=O)=O,183.053157768,-2.958607314841775,84046.01013722554,IVOC
CCC(=O)C=C(C)C1C(CC)(C(=O)OO)O1,228.099773612,-4.761953896871205,1647.0931020530356,IVOC
CCC(=O)C(=O)C(C1C(C=O)O1)O,186.05282342,-4.531652669587842,2283.1307663061366,IVOC
CC(=O)CC(C)OO,118.06299418,-2.4828041020500256,162127.573217997,IVOC
CC1(C)CC2C1CCC1(C)OC(CCC2=O)OO1,254.151809184,-5.950781977329818,118.81148368697119,SVOC
C(C(Cl)(Cl)Cl)O,147.924947756,-1.0545314148681804,5445743.737468799,VOC
CC(C)(C)CCOO,118.099379688,-1.3872161432802643,2021057.4752406552,IVOC
CCC1(C=O)C(C)(C(=O)OON(=O)=O)O1,219.037901628,-2.0619809025237896,792657.4736833291,IVOC
C(=O)C(C(CON(=O)=O)OO)O,181.022251564,-2.653647025549361,167738.25776102993,IVOC
CCCC(CC(=O)CC)OO,160.109944372,-3.600326278518962,16774.099666564132,IVOC
CC(O)OC(C)(C)C,118.099379688,-1.489454989793388,1597128.3462877364,IVOC
CC(=O)C(C=O)(CO)O,132.042258736,-2.1804560644581312,363750.89569336094,IVOC
COCC=O,74.036779432,0.6364878963533654,133808162.30971238,VOC
CC(CC(C=O)O)O,118.06299418,-2.557520230935552,136502.54644797908,IVOC
C(CC(=O)OO)CO,120.042258736,-2.5072396109731625,155826.65159254515,IVOC
CC(C)C1C(=O)C(C(=O)O1)ON(=O)=O,203.042987008,-3.3635121036466344,36696.367899644836,IVOC
CCCCCC(CC)OO,146.130679816,-2.283162276700476,317779.82314236305,IVOC
CC(=O)OC(C)(C)COO,148.073558864,-2.0,618051.5580125282,IVOC
C=C(C)C1CCC(C)(C(C1)O)O,170.130679816,-4.6252516539898965,1682.9769751095598,IVOC
CCC(=O)C=CC1C(C=O)O1,154.06299418,-3.744727494896694,11574.920854739654,IVOC
CC12C=CC(=O)C(C)(C1(C)O)OO2,184.073558864,-4.332547047110047,3572.6588922214537,IVOC
CCC(=O)CC=O,100.052429496,-0.5800442515102421,10983242.644489156,VOC
CC(CCO)CO,104.083729624,-3.3027706572402824,21635.123550884604,IVOC
CCOCC,74.07316494,2.0453229787866576,3431871918.1017947,VOC
CCC(C)(C(=O)OON(=O)=O)ON(=O)=O,224.028065216,-0.5528419686577808,26182291.305827677,VOC
CC1(C)C2CC1(CCC2=O)O,154.099379688,-4.046240308266771,5782.395238529719,IVOC
CC(C(C)OO)O,106.06299418,-2.832682665251824,65077.13259267733,IVOC
CC(C)(CC(=O)C(=O)CCO)O,174.089208928,-4.438898616350944,2644.9680266832042,IVOC
CC(C)(C(C)(C)OO)ON(=O)=O,179.079372516,-1.844663962534938,1068879.6098235066,IVOC
CC(=CC(=O)O)CO,116.047344116,-4.838631997765025,702.3448443957386,IVOC
C(C(Cl)OO)Cl,129.958834728,-1.0525662781129492,4806032.70124992,VOC
CCC(=O)C(=CC(=O)O)C,142.06299418,-4.027797161620936,5562.000111134407,IVOC
CC(=O)CC(=O)OO,118.026608672,-1.913640169325252,601017.2681894482,IVOC
CC(=O)C(C(=O)C(=O)C)O,144.042258736,-2.072116589669293,509237.67226177314,IVOC
CCCCCCCCCCCC,170.203450832,-1.6363880201078558,1641071.608363547,IVOC
CCC(C)(C)CON(=O)=O,147.089543276,-0.1018235165023234,48562996.23676253,VOC
CCCC(C(C)O)OO,134.094294308,-3.503070351926785,17574.66834740132,IVOC
CCCCCCCCCC(CC)OO,202.193280072,-4.309803919971486,4135.328254157814,IVOC
C(C(=O)OO)O,92.010958608,-1.2471835688117283,2173717.87948707,IVOC
CCC(=CC(=O)C(C(=O)C)O)C(=O)OON(=O)=O,261.048466312,-3.5257837359237447,32470.172894129875,IVOC
CC(CON(=O)=O)OO,137.032422324,-0.9956786262173574,5776860.757111949,VOC
CC(=O)C=CC1C(C(=O)OO)O1,172.037173356,-4.446116973356125,2570.7066201639104,IVOC
CC(=O)C(C)(OC(=O)C)OO,162.05282342,-2.0665127121512947,580351.4594708254,IVOC
CC1=CC(=O)C(C(C)(C1=O)O)O,170.0579088,-4.709965388637482,1384.1355929475424,IVOC
CC(C)(C=O)C(C=O)C(=O)CC(=O)OO,216.063388104,-4.716698771296451,1731.528330712992,IVOC
CCC(=O)CC(C(=O)CC)O,158.094294308,-3.023191662661934,62556.396648580456,IVOC
CCCC(CC(=O)OO)O,148.073558864,-2.3665315444204134,265762.16994538717,IVOC
CC(C)(CON(=O)=O)OC=O,163.048072388,-1.214670164989233,4151381.9702522284,VOC
CC(=O)c1ccccc1,120.057514876,-1.640164517660112,1147551.0715007538,IVOC
CCCC1(C(C(=O)OC1=O)O)O,174.05282342,-5.515700160653214,221.57874743156486,SVOC
CC(=O)C(CCC(=O)O)CON(=O)=O,205.058637072,-5.6595558851598815,187.44306296539094,SVOC
CC(=O)CCC1C(CC1(C)C)O,170.130679816,-3.202732459169284,44524.327569354165,IVOC
CCC12C(C=CC(C)(C1O)OO2)OO,202.084123548,-6.023191662661934,79.96275035973721,SVOC
CC(=O)CC(=O)CO,116.047344116,-2.1034737825104446,381688.09474747704,IVOC
CCC(=O)CC(=O)CO,130.06299418,-2.076755981369724,454930.39842023834,IVOC
CCc1ccc(C)cc1O,136.088815004,-2.2873502983727887,293102.3666201824,IVOC
CCCC(=O)C(C(=O)OO)O,162.05282342,-2.694648630553376,136632.86108753705,IVOC
CCC(C)(CCC(=O)O)O,146.094294308,-4.935542010773082,707.3566409260732,IVOC
CC1=CC(C2C(C1(C)OO2)ON(=O)=O)(O)O,233.053551692,-6.078313524516398,81.22493872431797,SVOC
CC(=CCO)C(=O)OO,132.042258736,-3.169411331314856,37312.023694606825,IVOC
CCC(=O)C(C)CON(=O)=O,161.068807832,-1.7351821769904636,1237019.2507047441,IVOC
CC(=O)C=CC=O,98.036779432,-1.0867160982395816,3351352.6451471345,VOC
CC(C)C(C)C,86.109550448,1.551449997972875,1279524219.6641655,VOC
Cc1ccc(cc1)CO,122.07316494,-2.575118363368933,135534.24227905198,IVOC
Cc1ccc(C)c(c1)O,122.07316494,-2.0065637695023884,501884.31821378245,IVOC
CC1(C)CC2C1CCC1(C)OC(CCC2(CO)OO)OO1,302.17293855199995,-9.525783735923746,0.03758538671889402,LVOC
C(=O)C(CO)(CO)OO,136.037173356,-3.958607314841775,6245.935219215641,IVOC
Cc1ccccc1CON(=O)=O,167.058243148,-1.9507819773298185,780967.7922136228,IVOC
Cc1cc(c(cc1C)O)N(=O)=O,167.058243148,-2.4485500020271247,248236.19109647314,IVOC
CCCC(C)(C)ON(=O)=O,147.089543276,-0.2335871528876005,35854348.67543528,VOC
C=C1CCC2OC(C)(CCC3C1CC3(C)C)OO2,252.172544628,-5.370590400897281,448.3886295026306,IVOC
CCC(=O)COC(=O)C,130.06299418,-1.844663962534938,776313.209714728,IVOC
CCC(C=O)(C=O)O,116.047344116,-0.5590909179347823,13368770.831256807,VOC
CCC(=O)C(=O)CC(=O)C,142.06299418,-2.0371573187987577,544340.7358231758,IVOC
CC1=CC(=O)C(=O)C(C1=O)O,154.026608672,-5.801342913045578,101.5780873971083,SVOC
CCCCOC(C(C)O)ON(=O)=O,193.09502258,-2.350665141287858,359462.1179342473,IVOC
CC(=O)C(C)(C)CO,116.083729624,-1.1719849357760233,3260870.9231742136,VOC
C(=CCON(=O)=O)CON(=O)=O,178.022585912,-1.458420756053419,2585839.350732059,IVOC
CCCc1ccc(c(c1O)O)N(=O)=O,197.068807832,-3.291579099865287,42032.57344288085,IVOC
CC(C)(C(=O)CON(=O)=O)O,163.048072388,-2.45717457304082,237513.49305213586,IVOC
CC1(C)CC(C1CCC(=O)OC)O,186.125594436,-3.315154638355588,37600.93552333083,IVOC
CCCCCC=O,100.088815004,0.2253092817258628,70184630.88621983,VOC
CCCC(=O)C=CC=O,126.06807956,-1.8860566476931635,684062.3380778563,IVOC
CC(=O)C(=O)CC(CC=O)C(C)(C)OO,216.099773612,-4.464705879957229,3093.8241342719816,IVOC
Cc1cc(C)c(c(c1)N(=O)=O)OO,183.053157768,-3.026872146400301,71821.13593544738,IVOC
C(=O)(C(=O)Cl)Cl,125.9275346,1.390935107103379,1293013320.5491328,VOC
CC1C(C)(C(C)(C(=O)O1)O)O,160.073558864,-5.804100347590766,104.89781547905832,SVOC
CC(=O)C(OC)OO,120.042258736,-2.114073660198569,385307.7012047177,IVOC
C(C(Br)OO)Br,217.857803568,-1.8477116556169435,1291245.0099383562,IVOC
CCC1=C(C)C(=O)C=CC1=O,150.06807956,-2.211831628858832,384595.2242265527,IVOC
C(C(=O)C(C(=O)OON(=O)=O)O)O,195.00151612,-2.2358238676096693,472891.2860787877,IVOC
C=C(CO)C(CO)OO,134.0579088,-5.137272471682025,407.91263696464296,IVOC
CC(C)(C(CC=O)OO)O,148.073558864,-2.703334809738469,122374.20848648055,IVOC
CC1=CCC(=O)CC1O,126.06807956,-3.7166987712964494,10103.074531611444,IVOC
CC(=O)COC,88.052429496,0.1303337684950061,49616063.281862386,VOC
CCCC(=O)C(=O)C(C(=O)OO)O,190.04773804,-3.381951903287907,32919.86099328393,IVOC
CCC(C(=O)OO)OC(=O)C(=O)C,190.04773804,-3.2668027348934308,42914.80674064238,IVOC
