SMILES,molar_mass,log_p_sat
CCCc1cccc(c1OO)O,168.078644244,-3.6556077263148894
CC(CO)(C(=O)OO)ON(=O)=O,181.02225156400002,-1.8477116556169435
C(C(Cl)(Cl)Cl)OO,163.919862376,-1.6439741428068773
CC(C)CO,74.07316494,-0.0777937225609836
CCC(=O)CON(=O)=O,133.037507704,-1.1012748184105066
CC(Cl)O,80.00289246,-0.5086383061657274
CC(C)(C=O)C(=O)COO,146.0579088,-2.18111458540599
CC(CC(C)OO)CO,134.094294308,-3.552841968657781
CC(C)O,60.057514876,0.3384564936046048
CCc1cc(C)ccc1OO,152.083729624,-2.9913998282380825
CC(=O)CCOO,104.047344116,-2.341035157335565
C=C(CCC=O)C(=O)CC(C)(C)ON(=O)=O,229.09502258,-4.218963061378868
CC1(C)C2CC1C(CC2=O)ON(=O)=O,199.084457896,-3.2350770153501114
CC(=O)CCC(C(C)(C)CC=O)ON(=O)=O,231.110672644,-4.284832642151542
CCc1cc(C)c(c(c1)O)N(=O)=O,181.073893212,-2.575118363368933
CC12C(C(C=C(C1(O)OO)N(=O)=O)(N(=O)=O)OO2)O,280.017894456,-5.501689446210399
CC1(C)C2CC1C(C)(C(C2)OO)O,186.125594436,-5.114638779968488
CC(=O)CCC(C(C)(C)CC(=O)C(=O)CCO)OO,274.141638424,-6.853871964321762
CCC1(C=O)C(C)(C(C(C=O)ON(=O)=O)O)O1,247.069201756,-4.653647025549361
CC(CO)C(C(=O)OO)O,150.05282342,-4.024108863598207
C(C(C(=O)OO)O)O,122.02152329200001,-2.721246399047171
Cc1cc(C)cc(c1)C(=O)OON(=O)=O,211.048072388,-2.583359492661719
CC(CO)(C(C=O)O)ON(=O)=O,179.042987008,-3.320572103387881
CC(=O)CCC1C(CC1(C)C)C(CCC=O)(CO)OO,286.178023932,-8.505845405981557
CCC(C)C(=O)O,102.06807956,-1.332547047110046
C=C(CCC(=O)OON(=O)=O)C1CC(C)(C)C1CC=O,285.121237328,-5.014573525916998
CC(C)(C(CC=O)CC=O)OO,174.089208928,-4.137868620686963
C=C(C)C(CO)CO,116.083729624,-2.7644715530924517
C(CC(=O)CC(=O)OON(=O)=O)C=O,205.02225156400002,-4.103473782510445
CC(C=O)(C(=O)OO)ON(=O)=O,179.00660150000002,-0.7055337738384071
CCCC(=O)CC(=O)OO,146.0579088,-2.4762535331884354
C(=O)CO,60.021129368000004,0.5145477526602861
C=C(CCC=O)C(=O)CC(C)(C)O,184.109944372,-4.112945621949043
C(CC(CC(=O)O)O)C=O,146.0579088,-5.471083299722345
CC1(CO1)C(CO)O,118.06299418,-2.4145392704914994
CC1(CO)C(CO)O1,118.06299418,-3.515700160653214
CC(CO)(C1CO1)O,118.06299418,-2.0746879085003505
CC1=CCC(CC1O)C(C)(C)OO,186.125594436,-5.503070351926785
CC(=O)OC(C)(C)OO,134.0579088,-1.2006594505464183
CC(=O)CC(C)(C(=O)C)O,144.078644244,-2.1884249941294067
C(C=O)C(=O)CCO,116.047344116,-2.835647144215563
CC(C(=O)OON(=O)=O)OC(=O)C,193.02225156400002,-1.342944147142896
C=C(C)C(=O)O,86.036779432,-0.6903698325741012
C(CC(=O)C(=O)C=O)C=O,142.026608672,-3.311580177997289
CC(CCC(=O)O)O,118.06299418,-4.675717544702307
CC1C(C)(C(C(=O)O1)O)OO,162.05282342,-5.681936665037238
C(CC(=O)O)C(=O)CC=O,144.042258736,-5.490797477668897
CC(CO)C(C)ON(=O)=O,149.068807832,-1.85078088734462
CC(CO)(C(C=O)ON(=O)=O)ON(=O)=O,224.02806521600002,-2.896196279044043
CC(O)OC(=O)C,104.047344116,-0.6003262785189618
CCCC(=O)OCCO,132.078644244,-2.052566278112949
CC(=CCON(=O)=O)CO,147.053157768,-2.563837352959244
C(=O)C1C(C(=O)OON(=O)=O)O1,176.99095143600002,-1.1040252676409354
CCCc1cccc(c1O)N(=O)=O,181.073893212,-2.449771646944906
CC(=O)C(=O)OC(C)OO,148.037173356,-2.913640169325252
C=C(C)C(CCC(=O)C)CC(=O)OON(=O)=O,245.0899372,-3.9430951486635273
CC1(C)C(=O)CCC(=O)C1C(=O)O,184.073558864,-6.141462802430361
CC(=O)COC(=O)C(=O)C,144.042258736,-3.2313618987523856
CC(C)(CCO)C(=O)O,132.078644244,-4.823908740944319
Cc1ccc(c(c1C)OO)N(=O)=O,183.053157768,-3.42021640338319
CC1=CC(C2(C)C(C1OO2)ON(=O)=O)(O)OO,249.04846631200002,-5.560667306169737
c1ccc(cc1)C(=O)O,122.036779432,-2.9546770212133424
CCCCCCC(CC(=O)C(C)OO)O,218.151809184,-6.100179497572904
CC=CCCC,84.093900384,1.290034611362518
C(C(=O)C(=O)CO)C(=O)OON(=O)=O,207.00151612000002,-2.478861916295964
CCC(COC(=O)C)ON(=O)=O,177.063722452,-2.0385789059335515
CC(C)(C=O)O,88.052429496,0.0899051114393979
CC(C)C(=O)C=CC1C(C(=O)OON(=O)=O)O1,245.053551692,-4.171984935776023
CC(=O)OO,76.016043988,0.8802417758954804
C1=CC(=O)C(C(C1=O)O)O,142.026608672,-4.920818753952375
CC(CO)(C(CON(=O)=O)O)ON(=O)=O,226.04371528000001,-3.7471469690201062
CC(C(=O)C)C(CO)O,132.078644244,-2.7878123955960423
CC(C(C)(C)O)OO,120.078644244,-3.1186153432294272
Cc1ccccc1C(C)OO,152.083729624,-3.0254883072626715
CCC12C(C(C=C(C1(O)OO)N(=O)=O)(N(=O)=O)OO2)ON(=O)=O,339.01862272799997,-5.131943638176958
CC1=CC2(C)C(C(C)(C1=O)OO2)O,184.073558864,-5.015022873584507
CCCCC(C)(C)OO,132.115029752,-1.6757175447023074
CC(=O)C1CCC(C)(C(=O)C1)O,170.094294308,-4.199282921717615
CC(=CC=O)CON(=O)=O,145.037507704,-1.9430951486635275
CC(C)(C(=O)O)ON(=O)=O,149.032422324,-1.7033348097384688
CCCC(C=O)O,102.06807956,-0.39040559077478
C=C(CCON(=O)=O)C1CC(C)(C)C1CCC(=O)C,269.162708216,-5.651695136951839
Cc1cc(c(c(C)c1C)O)O,152.083729624,-3.623423042943488
CC1(C)C2CC1C(C)(C(C2)O)ON(=O)=O,215.115758024,-2.9746941347352296
C(C=O)C(=O)C(=O)C=O,128.010958608,-2.2984320149440727
CC(C)c1cccc(c1O)O,152.083729624,-3.285670240254767
CCCC(=O)OC=O,116.047344116,-0.5086383061657274
CC(=O)C(CC=O)CC(=O)C(=O)C,184.073558864,-4.6307841425898575
CCc1ccccc1O,122.07316494,-1.8068754016455384
CC1(C)C(CC1C(=O)O)CC(=O)OON(=O)=O,247.069201756,-5.063486257521107
C=CCO,58.041864812,0.1583624920952496
CC(C)(C=O)C(C=O)C(=O)COO,188.068473484,-4.032452023781138
C=C(C)C(CC=O)CC(=O)OON(=O)=O,217.058637072,-2.7423214251308154
C=C(CCC(=O)OO)C1CC(C)(C)C1CCC(=O)C,268.167459248,-6.555955204081924
C(C(Cl)Cl)O,113.963920108,-0.7721132953863264
CCC1(C(=O)O)C(C)(C=CC=O)O1,184.073558864,-5.555955204081924
Cc1ccc(C)c(c1O)OO,154.06299418,-3.170696227168975
C=C(CCO)C1(CC(C)(C)C1CC=O)ON(=O)=O,257.12632270800003,-4.931814138253839
CC(COO)O,92.047344116,-2.7423214251308154
C(=O)C(CO)(CO)O,120.04225873600001,-3.424812155072339
CCCCCCCC,114.14085057599999,0.8034571156484139
C(C=O)C(=O)C(=O)CO,130.026608672,-2.7670038896078464
CC(=O)C1CCC(C)(C(C1)O)OO,188.104858992,-6.327902142064283
c1ccc(cc1)CC=O,120.057514876,-1.6925039620867872
CC(CO)O,76.052429496,-2.016373712875465
CC(C=O)(C(=O)CO)OO,148.037173356,-2.72584215073632
Cc1cc(C)c(c(C)c1)O,136.088815004,-2.099086932262331
Cc1ccccc1CO,122.07316494,-2.2941362877160807
Cc1cccc(c1C)O,122.07316494,-2.0136762229492344
CCC(C)(O)OC(=O)C,132.078644244,-0.8961962790440431
C=C(CO)C(CO)O,118.06299418,-3.9746941347352296
CC1=C(C)C(=O)OC1,112.052429496,-2.489454989793388
C(=O)(C(Cl)(Cl)O)Cl,161.904212312,0.0718820073061253
C(C(CO)OO)C(=O)C(=O)CO,178.04773804,-6.063486257521107
CC(C)(C=O)C(=O)O,116.047344116,-2.3242216583259148
CC(=O)C1CCC(C)(C(C1)OO)O,188.104858992,-6.546681659952962
CC(=O)C1CC(COO)C1(C)C,172.109944372,-4.950781977329818
C(=O)C(CO)OO,106.02660867200001,-2.6216020990518625
CCC(=O)C=CC1(C)C(C(=O)OON(=O)=O)O1,245.053551692,-4.494850021680094
C(C=O)C(=O)CC(=O)OO,146.021523292,-3.2692177243336107
CCC(C(C)O)OO,120.078644244,-3.1180450286604
CC(C(C=O)O)(C(=O)O)ON(=O)=O,193.02225156400002,-3.714442690992226
CC(C)(C(C=O)ON(=O)=O)O,163.048072388,-1.5199930570428493
CC(CO)C(O)ON(=O)=O,151.048072388,-2.9956786262173574
CCC12C(=C(C(C(C1O)(N(=O)=O)OO2)(O)OO)N(=O)=O)C,308.04919458399996,-6.7544873321858505
CCC12C=CC(C(C1O)OO2)ON(=O)=O,217.058637072,-4.294992040666664
C(C=O)C(=O)C(CC=O)OO,160.037173356,-3.769551078621726
CC(CCO)OO,106.06299418,-3.3535962737769305
CC(COO)C(=O)C,118.06299418,-2.4282911681913126
C=C(C)C(CCO)C(=O)OO,160.073558864,-3.5331323796458904
CC(=O)C1(CC(CO)C1(C)C)OO,188.104858992,-6.4089353929735005
C1=CC(=O)C(C(C1=O)O)OO,158.021523292,-5.8696662315049934
Cc1ccc(cc1C)OO,138.06807956,-2.4145392704914994
CC(=CCO)CO,102.06807956,-3.772113295386327
CC(=CC(=O)OO)C(=O)C=O,158.021523292,-1.422508200162775
CC(=O)OON(=O)=O,121.00112219600001,1.3159703454569178
CC(=O)CC(C(C)(C)O)O,146.094294308,-2.7594507517174
Cc1cc(c(c(c1C)O)O)N(=O)=O,183.053157768,-2.958607314841775
CCC(=O)C=C(C)C1C(CC)(C(=O)OO)O1,228.099773612,-4.761953896871205
CCC(=O)C(=O)C(C1C(C=O)O1)O,186.05282342,-4.531652669587842
CC(=O)CC(C)OO,118.06299418,-2.4828041020500256
CC1(C)CC2C1CCC1(C)OC(CCC2=O)OO1,254.151809184,-5.950781977329818
C(C(Cl)(Cl)Cl)O,147.924947756,-1.0545314148681804
CC(C)(C)CCOO,118.099379688,-1.3872161432802643
CCC1(C=O)C(C)(C(=O)OON(=O)=O)O1,219.03790162800001,-2.0619809025237896
C(=O)C(C(CON(=O)=O)OO)O,181.02225156400002,-2.653647025549361
CCCC(CC(=O)CC)OO,160.109944372,-3.600326278518962
CC(O)OC(C)(C)C,118.099379688,-1.489454989793388
CC(=O)C(C=O)(CO)O,132.042258736,-2.1804560644581312
COCC=O,74.036779432,0.6364878963533654
CC(CC(C=O)O)O,118.06299418,-2.557520230935552
C(CC(=O)OO)CO,120.04225873600001,-2.5072396109731625
CC(C)C1C(=O)C(C(=O)O1)ON(=O)=O,203.042987008,-3.3635121036466344
CCCCCC(CC)OO,146.130679816,-2.283162276700476
CC(=O)OC(C)(C)COO,148.073558864,-2.0
C=C(C)C1CCC(C)(C(C1)O)O,170.130679816,-4.6252516539898965
CCC(=O)C=CC1C(C=O)O1,154.06299418,-3.744727494896694
CC12C=CC(=O)C(C)(C1(C)O)OO2,184.073558864,-4.332547047110047
CCC(=O)CC=O,100.052429496,-0.5800442515102421
CC(CCO)CO,104.083729624,-3.3027706572402824
CCOCC,74.07316494,2.0453229787866576
CCC(C)(C(=O)OON(=O)=O)ON(=O)=O,224.02806521600002,-0.5528419686577808
CC1(C)C2CC1(CCC2=O)O,154.099379688,-4.046240308266771
CC(C(C)OO)O,106.06299418,-2.832682665251824
CC(C)(CC(=O)C(=O)CCO)O,174.089208928,-4.438898616350944
CC(C)(C(C)(C)OO)ON(=O)=O,179.079372516,-1.844663962534938
CC(=CC(=O)O)CO,116.047344116,-4.838631997765025
C(C(Cl)OO)Cl,129.958834728,-1.0525662781129492
CCC(=O)C(=CC(=O)O)C,142.06299418,-4.027797161620936
CC(=O)CC(=O)OO,118.02660867200001,-1.913640169325252
CC(=O)C(C(=O)C(=O)C)O,144.042258736,-2.072116589669293
CCCCCCCCCCCC,170.203450832,-1.6363880201078558
CCC(C)(C)CON(=O)=O,147.089543276,-0.1018235165023234
CCCC(C(C)O)OO,134.094294308,-3.503070351926785
CCCCCCCCCC(CC)OO,202.193280072,-4.309803919971486
C(C(=O)OO)O,92.01095860800001,-1.2471835688117283
CCC(=CC(=O)C(C(=O)C)O)C(=O)OON(=O)=O,261.048466312,-3.5257837359237447
CC(CON(=O)=O)OO,137.032422324,-0.9956786262173574
CC(=O)C=CC1C(C(=O)OO)O1,172.037173356,-4.446116973356125
CC(=O)C(C)(OC(=O)C)OO,162.05282342,-2.0665127121512947
CC1=CC(=O)C(C(C)(C1=O)O)O,170.0579088,-4.709965388637482
CC(C)(C=O)C(C=O)C(=O)CC(=O)OO,216.063388104,-4.716698771296451
CCC(=O)CC(C(=O)CC)O,158.094294308,-3.023191662661934
CCCC(CC(=O)OO)O,148.073558864,-2.3665315444204134
CC(C)(CON(=O)=O)OC=O,163.048072388,-1.214670164989233
CC(=O)c1ccccc1,120.057514876,-1.640164517660112
CCCC1(C(C(=O)OC1=O)O)O,174.05282342,-5.515700160653214
CC(=O)C(CCC(=O)O)CON(=O)=O,205.058637072,-5.6595558851598815
CC(=O)CCC1C(CC1(C)C)O,170.130679816,-3.202732459169284
CCC12C(C=CC(C)(C1O)OO2)OO,202.084123548,-6.023191662661934
CC(=O)CC(=O)CO,116.047344116,-2.1034737825104446
CCC(=O)CC(=O)CO,130.06299418,-2.076755981369724
CCc1ccc(C)cc1O,136.088815004,-2.2873502983727887
CCCC(=O)C(C(=O)OO)O,162.05282342,-2.694648630553376
CCC(C)(CCC(=O)O)O,146.094294308,-4.935542010773082
CC1=CC(C2C(C1(C)OO2)ON(=O)=O)(O)O,233.053551692,-6.078313524516398
CC(=CCO)C(=O)OO,132.042258736,-3.169411331314856
CCC(=O)C(C)CON(=O)=O,161.068807832,-1.7351821769904636
CC(=O)C=CC=O,98.036779432,-1.0867160982395816
CC(C)C(C)C,86.109550448,1.551449997972875
Cc1ccc(cc1)CO,122.07316494,-2.575118363368933
Cc1ccc(C)c(c1)O,122.07316494,-2.0065637695023884
CC1(C)CC2C1CCC1(C)OC(CCC2(CO)OO)OO1,302.17293855199995,-9.525783735923746
C(=O)C(CO)(CO)OO,136.037173356,-3.958607314841775
Cc1ccccc1CON(=O)=O,167.058243148,-1.9507819773298185
Cc1cc(c(cc1C)O)N(=O)=O,167.058243148,-2.4485500020271247
CCCC(C)(C)ON(=O)=O,147.089543276,-0.2335871528876005
C=C1CCC2OC(C)(CCC3C1CC3(C)C)OO2,252.172544628,-5.370590400897281
CCC(=O)COC(=O)C,130.06299418,-1.844663962534938
CCC(C=O)(C=O)O,116.047344116,-0.5590909179347823
CCC(=O)C(=O)CC(=O)C,142.06299418,-2.0371573187987577
CC1=CC(=O)C(=O)C(C1=O)O,154.026608672,-5.801342913045578
CCCCOC(C(C)O)ON(=O)=O,193.09502258,-2.350665141287858
CC(=O)C(C)(C)CO,116.083729624,-1.1719849357760233
C(=CCON(=O)=O)CON(=O)=O,178.022585912,-1.458420756053419
CCCc1ccc(c(c1O)O)N(=O)=O,197.068807832,-3.291579099865287
CC(C)(C(=O)CON(=O)=O)O,163.048072388,-2.45717457304082
CC1(C)CC(C1CCC(=O)OC)O,186.125594436,-3.315154638355588
CCCCCC=O,100.088815004,0.2253092817258628
CCCC(=O)C=CC=O,126.06807956,-1.8860566476931635
CC(=O)C(=O)CC(CC=O)C(C)(C)OO,216.099773612,-4.464705879957229
Cc1cc(C)c(c(c1)N(=O)=O)OO,183.053157768,-3.026872146400301
C(=O)(C(=O)Cl)Cl,125.9275346,1.390935107103379
CC1C(C)(C(C)(C(=O)O1)O)O,160.073558864,-5.804100347590766
CC(=O)C(OC)OO,120.04225873600001,-2.114073660198569
C(C(Br)OO)Br,217.857803568,-1.8477116556169435
CCC1=C(C)C(=O)C=CC1=O,150.06807956,-2.211831628858832
C(C(=O)C(C(=O)OON(=O)=O)O)O,195.00151612000002,-2.2358238676096693
C=C(CO)C(CO)OO,134.0579088,-5.137272471682025
CC(C)(C(CC=O)OO)O,148.073558864,-2.703334809738469
CC1=CCC(=O)CC1O,126.06807956,-3.7166987712964494
CC(=O)COC,88.052429496,0.1303337684950061
CCCC(=O)C(=O)C(C(=O)OO)O,190.04773804,-3.381951903287907
CCC(C(=O)OO)OC(=O)C(=O)C,190.04773804,-3.2668027348934308
Cc1cc(C)cc(c1)CON(=O)=O,181.073893212,-2.6090648928966207
C\C1=CCCC(CO)(C2CC(C)(C)C2CC1)ON(=O)=O,283.17835828,-5.423658649794207
CC(=O)CC(C(C)(C)O)OO,162.089208928,-3.543633966870957
CCC(CCC(=O)O)O,132.078644244,-4.935542010773082
CC(C)(C(C(=O)OO)O)O,150.05282342,-2.384049948343599
CCCC1=CC(=O)C=CC1=O,150.06807956,-2.504455662453552
CC(C)CC(=O)C,100.088815004,0.1105897102992489
C=C(Cl)Cl,95.953355424,1.705007959333336
CCCCO,74.07316494,-0.2724587429714435
C=C(CCOO)C1CC(C)(C)C1CCC(=O)O,242.151809184,-7.183758700008217
C(C(=O)C(CO)(CO)OO)O,166.04773804,-5.892790030352131
C=C(CCC(=O)O)C1CC(C)(C)C1CCC(=O)O,254.151809184,-9.52432881167557
CC1(C(=O)CC(=O)CC1=O)ON(=O)=O,201.027336944,-4.752026733638194
C(C(COO)O)O,108.04225873600001,-4.218244625347531
CC(C)C(=O)C(=O)C=O,128.047344116,-0.4921441283041691
CC(=O)C=CC1(C)C(C)(C=O)O1,168.078644244,-3.7772835288524167
C(C=O)C=O,72.021129368,-0.1605219526258016
CCCc1ccccc1O,136.088815004,-2.2510371387438384
CC(=O)CCC(CC=O)C(C)(CON(=O)=O)O,247.105587264,-6.528708288941061
CC(=O)C(=O)CC(CO)ON(=O)=O,191.042987008,-3.892790030352132
CC(=O)CC(=O)C(=O)C(C)OO,174.05282342,-3.9281179926938745
CCC(=O)C(CC)OO,132.078644244,-2.43297363384094
CCCCOC(CO)ON(=O)=O,179.079372516,-1.9706162223147905
CCCCC(C)C,100.12520051199999,0.8779469516291882
C=C(C)C(CO)C(=O)OO,146.0579088,-2.5466816599529625
CC(=O)C(OC=O)OO,134.021523292,-2.1511952989481964
CC(C)(CC=O)CO,116.083729624,-1.424812155072339
CC1=C(C(C2(C(C1(C)OO2)O)N(=O)=O)(O)OO)O,265.04338093200005,-5.568636235841013
C1CCC(=O)C(=O)C1,112.052429496,-2.369572124974976
CC(=O)OCCON(=O)=O,149.032422324,-1.632644078973981
CC=CC=O,70.041864812,0.5250448070368452
C(CO)C(C=O)O,104.047344116,-2.413412695328245
CC(=O)C1CC(C(=O)OO)C1(C)C,186.089208928,-3.5016894462104
CC1(C)C2CCC(COO)(C1C2)O,186.125594436,-4.847711655616943
CC12C(=C(C(C(C)(C1O)OO2)(O)OO)O)N(=O)=O,265.04338093200005,-7.115204636051019
CC1(C)C(CC1C(=O)O)CO,158.094294308,-5.866461091629782
CC(=O)OC(C)OO,120.04225873600001,-1.4282911681913124
CC(C)(CO)CON(=O)=O,149.068807832,-1.6675615400843946
CCCC(CO)O,104.083729624,-2.5606673061697376
CCC(=O)C(=O)CC(=O)OON(=O)=O,205.02225156400002,-1.6716203965612624
CCC(C(C)O)ON(=O)=O,149.068807832,-1.4634415574284698
CCC1=CC(=O)C(C(C)(C1=O)O)O,184.073558864,-4.920818753952375
CC1=CC(C2(C)C(C1OO2)O)(O)O,188.068473484,-6.218963061378868
CC(CC(=O)C)C(=O)O,130.06299418,-3.886056647693163
CCC12C(C(C(=CC1(O)OO)C)OO2)O,218.079038168,-6.025028005701931
CC(=O)C(CC(=O)CC(=O)O)O,174.05282342,-7.138465589140962
CC(=O)C(CC(=O)COO)O,162.05282342,-4.515700160653214
CC12C=CC(C(C1ON(=O)=O)OO2)(O)O,219.03790162800001,-6.347753658996677
CCc1ccccc1C,120.093900384,-0.583359492661719
CC(C)(CC(=O)C(=O)CCO)ON(=O)=O,219.074287136,-4.4723700991286615
COCOC=O,90.031694052,0.0
CC(C(=O)C)C(CO)ON(=O)=O,177.063722452,-3.4989407377822483
CC(=O)C1CC(C=O)C1(C)C,154.099379688,-2.6861327796308467
c1ccc(cc1)CON(=O)=O,153.042593084,-1.6946486305533763
C(C(=O)O)Cl,93.982157016,-1.9244530386074687
CCCC(=O)C(=O)C(C(=O)CC)OO,202.084123548,-3.238072161579471
CC(=O)C(CC(=O)CC(=O)OON(=O)=O)O,235.03281624800002,-4.486782399932061
CC(=O)C(=O)OCC(=O)O,146.021523292,-4.709965388637482
CCCCCON(=O)=O,133.073893212,-0.0315170514460648
CC(CO)OO,92.047344116,-2.6989700043360187
CCC(=O)C(C(C1C(C)(C=O)O1)O)ON(=O)=O,247.069201756,-5.195860567664649
CCC(=O)C=C(C)C(=O)C(=O)CC,182.094294308,-3.025028005701931
Cc1cc(C)c(c(c1C)O)O,152.083729624,-3.198596289982645
CC1(C(=O)OC(=O)C1(C)OO)ON(=O)=O,221.01716618400002,-3.4225082001627745
CC(CON(=O)=O)(C(C=O)ON(=O)=O)O,224.02806521600002,-2.684029654543082
CC(C)C(=O)C=CC(C=O)OO,172.073558864,-4.6307841425898575
CC(C)C(CC(=O)OO)O,148.073558864,-2.0136762229492344
CC1(C=CC2C(C1(C)OO2)O)ON(=O)=O,217.058637072,-5.343901797987169
CCC(=O)C(C(C)(C1C(C)(C=O)O1)OO)O,232.094688232,-4.403402904373539
CC(C(=O)CC(=O)C=O)(C(=O)OO)ON(=O)=O,249.01208080400002,-2.962573502059376
CC(=O)C(CO)COO,134.0579088,-3.447331783887807
C(=O)Br,107.921076752,1.7686381012476144
CC1(C)C(CC=O)CC1C(=O)OON(=O)=O,231.074287136,-3.42712839779952
CCCC(COO)ON(=O)=O,165.063722452,-1.575118363368933
Cc1cc(c(C)c(C)c1OO)N(=O)=O,197.068807832,-4.384049948343599
CC(=O)CCC(=O)C(C)(C)C(C(=O)C(=O)CCO)OO,288.12090298,-9.30539480106643
CCCCCC(C(CC(=O)CC)OO)O,218.151809184,-5.1944991418416
CCCCCCC(CCC(=O)CC)O,200.177630008,-4.42021640338319
C1=C(C(C2C(C1(N(=O)=O)OO2)O)(O)OO)N(=O)=O,266.002244392,-5.913640169325252
CCC(=O)C(=O)C(=O)C=O,142.026608672,-0.8569851997459049
CC(CC(C)O)C(C)OO,148.109944372,-3.555955204081924
CC(CCOC(=O)C)OO,148.073558864,-2.642065152999546
CCCCC(C(CC(=O)CC)OO)O,204.13615912,-5.665546248849069
C=CC(C)C,70.07825032,1.8530895298518653
C(C(=O)C(C(=O)OO)O)O,150.01643791200001,-4.315154638355588
CC(C)C=O,72.057514876,1.3560258571931227
CCC1=C(C2(C(C(C)(C1(O)OO)OO2)O)N(=O)=O)N(=O)=O,308.04919458399996,-6.716698771296451
CC1(CO1)C(C=O)O,116.047344116,-1.321481620959886
CCC(C)CCOO,118.099379688,-1.3178549236261683
CCC(C)C(C)OO,118.099379688,-1.342944147142896
CC(=CC=O)C(=O)OON(=O)=O,175.01168688,-1.0589857562944305
CC(C)OC(C)CON(=O)=O,163.084457896,-1.1209041204999273
CCC1(C=CC2C(C1(C)OO2)O)O,186.089208928,-6.155522824254319
CCC1(C=CC2C(C1(C)OO2)O)ON(=O)=O,231.074287136,-6.17134010346468
CCC(CCC=O)O,116.083729624,-1.913640169325252
CCC12C(C(C)(C=C(C)C1(O)OO)OO2)O,232.094688232,-6.112945621949043
C(CO)C(CON(=O)=O)O,151.048072388,-3.9913998282380825
CC(=O)C=CC(=O)C,112.052429496,-2.0726296369609765
CC1(C)C2CC1C(C)(C(=O)C2)O,168.115029752,-3.153044674980176
CC1C=CC(=O)O1,98.036779432,-2.25649023527157
CCCC(C(C)OO)O,134.094294308,-3.380906669373257
CC(C)(C=O)C(=O)CC=O,142.06299418,-2.424812155072339
C=C(CCC=O)C1CC(C)(C)C1CCON(=O)=O,255.147058152,-5.032920265855503
CC1(C(C(=O)OC1=O)O)OO,162.01643791200001,-4.274905478918531
CC(=O)CC(C(=O)C)O,130.06299418,-2.567030709125594
CC(=O)C(=O)C(=O)C(C)OO,160.037173356,-1.8416375079047504
CC=CC(=O)OO,102.031694052,0.2174839442139062
CC(=CC(=O)C)C(=O)C,126.06807956,-1.709965388637482
CCC12C=CC(C)(C(C1O)OO2)ON(=O)=O,231.074287136,-4.33161408331
CC(=O)C(C)(C)COO,132.078644244,-2.607303046740334
CCCC(COO)O,120.078644244,-3.2225731776106885
CC(CC(COO)O)O,136.073558864,-5.442492798094342
CCCC(CCC(CC)O)ON(=O)=O,205.131408088,-3.630784142589857
Cc1ccc(cc1)C(=O)OO,152.047344116,-2.13608262304214
CC(C(C)ON(=O)=O)O,135.053157768,-1.1752235375244544
Cc1cc(C)c(c(c1C)OO)O,168.078644244,-7.424812155072339
CCC(C)CC(=O)OO,132.078644244,-0.5406075122407692
CC1(CO1)C(C(=O)OON(=O)=O)O,193.02225156400002,-1.9281179926938743
CC(CO)(C(C(=O)OO)OO)ON(=O)=O,227.02773086800002,-3.910094888560602
C=C1CCC2CC1C2(C)C,136.125200512,-0.6840296545430823
CC(=O)C1(CC(CC=O)C1(C)C)OO,200.104858992,-5.903089986991944
CC(=O)CC(CO)O,118.06299418,-2.612610173661271
C=C(CCO)C1(CC(C)(C)C1CCC(=O)C)O,240.172544628,-6.621602099051862
CC(C(C=O)O)(C(=O)OON(=O)=O)ON(=O)=O,254.00224439200002,-1.3695721249749762
CC(C)CC=O,86.07316494,0.8662873390841949
CC1C(C(C)(C(=O)O1)OO)O,162.05282342,-5.809668301829708
C(CC(=O)O)C=O,102.031694052,-3.215382707367125
CC(C)(C(=O)CC=O)C(=O)OO,174.05282342,-3.2668027348934308
C1=CC(C2C(C1OO2)O)(O)OO,176.032087976,-5.431798275933005
CCOCC(=O)O,104.047344116,-2.3353580244438743
CC(Cl)OO,95.99780708,-0.0579919469776867
CC(=O)C(C)(C=O)ON(=O)=O,161.032422324,-0.6777807052660807
CC1=CCC(CC1)C(=O)C,138.104465068,-1.863279432843593
CC(C=O)C(C)O,102.06807956,-1.0343280287798933
CCc1cccc(C)c1O,136.088815004,-1.9281179926938743
CCC(=O)C=CC1(C)C(C=O)O1,168.078644244,-3.735182176990464
CCC(C(=O)C)ON(=O)=O,147.053157768,-0.8507808873446201
C(C=O)C(CC=O)ON(=O)=O,161.032422324,-2.832682665251824
CCCCC(=O)OON(=O)=O,163.048072388,-0.0915149811213502
CC(C)(CO)C(=O)CO,132.078644244,-2.7166987712964503
c1ccc(cc1)CCOO,138.06807956,-3.140261433802853
COC(CO)ON(=O)=O,137.032422324,-1.3010299956639813
Cc1cc(C)c(c(c1)O)N(=O)=O,167.058243148,-2.18575240426808
CCOC(=O)C=O,102.031694052,-0.5257837359237448
CC(C)C(C)O,88.088815004,-0.2831622767004755
CCC12C(=CC(C(C1O)OO2)(O)OO)C,218.079038168,-6.522878745280337
CC(=O)CC(=O)OC(=O)C,144.042258736,-2.910094888560602
CCC(C(C)O)O,104.083729624,-2.18243463044022
CCC(C(C)C)O,102.104465068,-0.4828041020500256
CC(=O)C(C)(CCO)O,132.078644244,-2.8728952016351923
CC(C=O)(C(=O)OON(=O)=O)O,179.00660150000002,-0.7011469235902933
CCCC(=O)C(=O)C=O,128.047344116,-0.7878123955960422
CCCC(C(C)ON(=O)=O)O,163.084457896,-1.7721132953863266
