sample_id,repeat,fold,split_name,is_train
1074,2,3,random_5x5_smoke,True
1075,2,3,random_5x5_smoke,True
1076,2,3,random_5x5_smoke,True
1077,2,3,random_5x5_smoke,True
1078,2,3,random_5x5_smoke,True
1079,2,3,random_5x5_smoke,True
1080,2,3,random_5x5_smoke,True
1081,2,3,random_5x5_smoke,True
1083,2,3,random_5x5_smoke,True
1085,2,3,random_5x5_smoke,True
1086,2,3,random_5x5_smoke,True
1087,2,3,random_5x5_smoke,True
1088,2,3,random_5x5_smoke,True
1090,2,3,random_5x5_smoke,True
1091,2,3,random_5x5_smoke,True
1092,2,3,random_5x5_smoke,True
1093,2,3,random_5x5_smoke,True
1095,2,3,random_5x5_smoke,True
1097,2,3,random_5x5_smoke,True
1099,2,3,random_5x5_smoke,True
1101,2,3,random_5x5_smoke,True
1102,2,3,random_5x5_smoke,True
1103,2,3,random_5x5_smoke,True
1104,2,3,random_5x5_smoke,True
1105,2,3,random_5x5_smoke,True
1106,2,3,random_5x5_smoke,True
1110,2,3,random_5x5_smoke,True
1112,2,3,random_5x5_smoke,True
1113,2,3,random_5x5_smoke,True
1114,2,3,random_5x5_smoke,True
1116,2,3,random_5x5_smoke,True
1117,2,3,random_5x5_smoke,True
1118,2,3,random_5x5_smoke,True
1119,2,3,random_5x5_smoke,True
1120,2,3,random_5x5_smoke,True
1121,2,3,random_5x5_smoke,True
1122,2,3,random_5x5_smoke,True
1123,2,3,random_5x5_smoke,True
1125,2,3,random_5x5_smoke,True
1126,2,3,random_5x5_smoke,True
1127,2,3,random_5x5_smoke,True
1128,2,3,random_5x5_smoke,True
1129,2,3,random_5x5_smoke,True
1131,2,3,random_5x5_smoke,True
1133,2,3,random_5x5_smoke,True
1134,2,3,random_5x5_smoke,True
1135,2,3,random_5x5_smoke,True
1136,2,3,random_5x5_smoke,True
1137,2,3,random_5x5_smoke,True
1138,2,3,random_5x5_smoke,True
1139,2,3,random_5x5_smoke,True
1140,2,3,random_5x5_smoke,True
1141,2,3,random_5x5_smoke,True
1146,2,3,random_5x5_smoke,True
1148,2,3,random_5x5_smoke,True
1149,2,3,random_5x5_smoke,True
3,2,3,random_5x5_smoke,False
9,2,3,random_5x5_smoke,False
12,2,3,random_5x5_smoke,False
19,2,3,random_5x5_smoke,False
21,2,3,random_5x5_smoke,False
44,2,3,random_5x5_smoke,False
45,2,3,random_5x5_smoke,False
49,2,3,random_5x5_smoke,False
55,2,3,random_5x5_smoke,False
59,2,3,random_5x5_smoke,False
61,2,3,random_5x5_smoke,False
62,2,3,random_5x5_smoke,False
63,2,3,random_5x5_smoke,False
64,2,3,random_5x5_smoke,False
68,2,3,random_5x5_smoke,False
83,2,3,random_5x5_smoke,False
90,2,3,random_5x5_smoke,False
93,2,3,random_5x5_smoke,False
96,2,3,random_5x5_smoke,False
102,2,3,random_5x5_smoke,False
113,2,3,random_5x5_smoke,False
117,2,3,random_5x5_smoke,False
123,2,3,random_5x5_smoke,False
130,2,3,random_5x5_smoke,False
137,2,3,random_5x5_smoke,False
142,2,3,random_5x5_smoke,False
150,2,3,random_5x5_smoke,False
159,2,3,random_5x5_smoke,False
165,2,3,random_5x5_smoke,False
166,2,3,random_5x5_smoke,False
172,2,3,random_5x5_smoke,False
185,2,3,random_5x5_smoke,False
187,2,3,random_5x5_smoke,False
192,2,3,random_5x5_smoke,False
205,2,3,random_5x5_smoke,False
206,2,3,random_5x5_smoke,False
210,2,3,random_5x5_smoke,False
216,2,3,random_5x5_smoke,False
217,2,3,random_5x5_smoke,False
218,2,3,random_5x5_smoke,False
222,2,3,random_5x5_smoke,False
229,2,3,random_5x5_smoke,False
230,2,3,random_5x5_smoke,False
234,2,3,random_5x5_smoke,False
236,2,3,random_5x5_smoke,False
237,2,3,random_5x5_smoke,False
241,2,3,random_5x5_smoke,False
245,2,3,random_5x5_smoke,False
246,2,3,random_5x5_smoke,False
256,2,3,random_5x5_smoke,False
259,2,3,random_5x5_smoke,False
260,2,3,random_5x5_smoke,False
271,2,3,random_5x5_smoke,False
274,2,3,random_5x5_smoke,False
275,2,3,random_5x5_smoke,False
282,2,3,random_5x5_smoke,False
287,2,3,random_5x5_smoke,False
291,2,3,random_5x5_smoke,False
294,2,3,random_5x5_smoke,False
298,2,3,random_5x5_smoke,False
302,2,3,random_5x5_smoke,False
310,2,3,random_5x5_smoke,False
315,2,3,random_5x5_smoke,False
318,2,3,random_5x5_smoke,False
325,2,3,random_5x5_smoke,False
327,2,3,random_5x5_smoke,False
330,2,3,random_5x5_smoke,False
332,2,3,random_5x5_smoke,False
334,2,3,random_5x5_smoke,False
347,2,3,random_5x5_smoke,False
348,2,3,random_5x5_smoke,False
351,2,3,random_5x5_smoke,False
354,2,3,random_5x5_smoke,False
359,2,3,random_5x5_smoke,False
365,2,3,random_5x5_smoke,False
369,2,3,random_5x5_smoke,False
373,2,3,random_5x5_smoke,False
374,2,3,random_5x5_smoke,False
380,2,3,random_5x5_smoke,False
382,2,3,random_5x5_smoke,False
385,2,3,random_5x5_smoke,False
386,2,3,random_5x5_smoke,False
394,2,3,random_5x5_smoke,False
409,2,3,random_5x5_smoke,False
421,2,3,random_5x5_smoke,False
424,2,3,random_5x5_smoke,False
439,2,3,random_5x5_smoke,False
440,2,3,random_5x5_smoke,False
446,2,3,random_5x5_smoke,False
449,2,3,random_5x5_smoke,False
450,2,3,random_5x5_smoke,False
451,2,3,random_5x5_smoke,False
456,2,3,random_5x5_smoke,False
463,2,3,random_5x5_smoke,False
464,2,3,random_5x5_smoke,False
476,2,3,random_5x5_smoke,False
479,2,3,random_5x5_smoke,False
480,2,3,random_5x5_smoke,False
494,2,3,random_5x5_smoke,False
503,2,3,random_5x5_smoke,False
509,2,3,random_5x5_smoke,False
511,2,3,random_5x5_smoke,False
513,2,3,random_5x5_smoke,False
518,2,3,random_5x5_smoke,False
522,2,3,random_5x5_smoke,False
523,2,3,random_5x5_smoke,False
528,2,3,random_5x5_smoke,False
538,2,3,random_5x5_smoke,False
551,2,3,random_5x5_smoke,False
560,2,3,random_5x5_smoke,False
566,2,3,random_5x5_smoke,False
567,2,3,random_5x5_smoke,False
568,2,3,random_5x5_smoke,False
579,2,3,random_5x5_smoke,False
583,2,3,random_5x5_smoke,False
584,2,3,random_5x5_smoke,False
589,2,3,random_5x5_smoke,False
604,2,3,random_5x5_smoke,False
608,2,3,random_5x5_smoke,False
611,2,3,random_5x5_smoke,False
613,2,3,random_5x5_smoke,False
626,2,3,random_5x5_smoke,False
632,2,3,random_5x5_smoke,False
638,2,3,random_5x5_smoke,False
641,2,3,random_5x5_smoke,False
642,2,3,random_5x5_smoke,False
647,2,3,random_5x5_smoke,False
650,2,3,random_5x5_smoke,False
651,2,3,random_5x5_smoke,False
659,2,3,random_5x5_smoke,False
668,2,3,random_5x5_smoke,False
673,2,3,random_5x5_smoke,False
683,2,3,random_5x5_smoke,False
716,2,3,random_5x5_smoke,False
723,2,3,random_5x5_smoke,False
729,2,3,random_5x5_smoke,False
731,2,3,random_5x5_smoke,False
751,2,3,random_5x5_smoke,False
757,2,3,random_5x5_smoke,False
758,2,3,random_5x5_smoke,False
759,2,3,random_5x5_smoke,False
760,2,3,random_5x5_smoke,False
763,2,3,random_5x5_smoke,False
764,2,3,random_5x5_smoke,False
771,2,3,random_5x5_smoke,False
772,2,3,random_5x5_smoke,False
775,2,3,random_5x5_smoke,False
778,2,3,random_5x5_smoke,False
782,2,3,random_5x5_smoke,False
788,2,3,random_5x5_smoke,False
795,2,3,random_5x5_smoke,False
805,2,3,random_5x5_smoke,False
806,2,3,random_5x5_smoke,False
815,2,3,random_5x5_smoke,False
817,2,3,random_5x5_smoke,False
820,2,3,random_5x5_smoke,False
821,2,3,random_5x5_smoke,False
837,2,3,random_5x5_smoke,False
846,2,3,random_5x5_smoke,False
849,2,3,random_5x5_smoke,False
852,2,3,random_5x5_smoke,False
859,2,3,random_5x5_smoke,False
860,2,3,random_5x5_smoke,False
862,2,3,random_5x5_smoke,False
874,2,3,random_5x5_smoke,False
877,2,3,random_5x5_smoke,False
887,2,3,random_5x5_smoke,False
891,2,3,random_5x5_smoke,False
900,2,3,random_5x5_smoke,False
904,2,3,random_5x5_smoke,False
905,2,3,random_5x5_smoke,False
906,2,3,random_5x5_smoke,False
910,2,3,random_5x5_smoke,False
913,2,3,random_5x5_smoke,False
917,2,3,random_5x5_smoke,False
922,2,3,random_5x5_smoke,False
926,2,3,random_5x5_smoke,False
932,2,3,random_5x5_smoke,False
933,2,3,random_5x5_smoke,False
937,2,3,random_5x5_smoke,False
940,2,3,random_5x5_smoke,False
941,2,3,random_5x5_smoke,False
943,2,3,random_5x5_smoke,False
946,2,3,random_5x5_smoke,False
950,2,3,random_5x5_smoke,False
951,2,3,random_5x5_smoke,False
957,2,3,random_5x5_smoke,False
958,2,3,random_5x5_smoke,False
963,2,3,random_5x5_smoke,False
966,2,3,random_5x5_smoke,False
969,2,3,random_5x5_smoke,False
971,2,3,random_5x5_smoke,False
974,2,3,random_5x5_smoke,False
978,2,3,random_5x5_smoke,False
985,2,3,random_5x5_smoke,False
999,2,3,random_5x5_smoke,False
1001,2,3,random_5x5_smoke,False
1007,2,3,random_5x5_smoke,False
1011,2,3,random_5x5_smoke,False
1013,2,3,random_5x5_smoke,False
1017,2,3,random_5x5_smoke,False
1018,2,3,random_5x5_smoke,False
1022,2,3,random_5x5_smoke,False
1024,2,3,random_5x5_smoke,False
1037,2,3,random_5x5_smoke,False
1039,2,3,random_5x5_smoke,False
1044,2,3,random_5x5_smoke,False
1055,2,3,random_5x5_smoke,False
1056,2,3,random_5x5_smoke,False
1060,2,3,random_5x5_smoke,False
1082,2,3,random_5x5_smoke,False
1084,2,3,random_5x5_smoke,False
1089,2,3,random_5x5_smoke,False
1094,2,3,random_5x5_smoke,False
1096,2,3,random_5x5_smoke,False
1098,2,3,random_5x5_smoke,False
1100,2,3,random_5x5_smoke,False
1107,2,3,random_5x5_smoke,False
1108,2,3,random_5x5_smoke,False
1109,2,3,random_5x5_smoke,False
1111,2,3,random_5x5_smoke,False
1115,2,3,random_5x5_smoke,False
1124,2,3,random_5x5_smoke,False
1130,2,3,random_5x5_smoke,False
1132,2,3,random_5x5_smoke,False
1142,2,3,random_5x5_smoke,False
1143,2,3,random_5x5_smoke,False
1144,2,3,random_5x5_smoke,False
1145,2,3,random_5x5_smoke,False
1147,2,3,random_5x5_smoke,False
0,2,4,random_5x5_smoke,True
1,2,4,random_5x5_smoke,True
3,2,4,random_5x5_smoke,True
5,2,4,random_5x5_smoke,True
8,2,4,random_5x5_smoke,True
9,2,4,random_5x5_smoke,True
11,2,4,random_5x5_smoke,True
12,2,4,random_5x5_smoke,True
14,2,4,random_5x5_smoke,True
15,2,4,random_5x5_smoke,True
16,2,4,random_5x5_smoke,True
17,2,4,random_5x5_smoke,True
19,2,4,random_5x5_smoke,True
20,2,4,random_5x5_smoke,True
21,2,4,random_5x5_smoke,True
24,2,4,random_5x5_smoke,True
25,2,4,random_5x5_smoke,True
27,2,4,random_5x5_smoke,True
28,2,4,random_5x5_smoke,True
29,2,4,random_5x5_smoke,True
32,2,4,random_5x5_smoke,True
33,2,4,random_5x5_smoke,True
34,2,4,random_5x5_smoke,True
35,2,4,random_5x5_smoke,True
36,2,4,random_5x5_smoke,True
37,2,4,random_5x5_smoke,True
38,2,4,random_5x5_smoke,True
39,2,4,random_5x5_smoke,True
42,2,4,random_5x5_smoke,True
43,2,4,random_5x5_smoke,True
44,2,4,random_5x5_smoke,True
45,2,4,random_5x5_smoke,True
46,2,4,random_5x5_smoke,True
47,2,4,random_5x5_smoke,True
48,2,4,random_5x5_smoke,True
49,2,4,random_5x5_smoke,True
51,2,4,random_5x5_smoke,True
52,2,4,random_5x5_smoke,True
53,2,4,random_5x5_smoke,True
54,2,4,random_5x5_smoke,True
55,2,4,random_5x5_smoke,True
57,2,4,random_5x5_smoke,True
58,2,4,random_5x5_smoke,True
59,2,4,random_5x5_smoke,True
61,2,4,random_5x5_smoke,True
62,2,4,random_5x5_smoke,True
63,2,4,random_5x5_smoke,True
64,2,4,random_5x5_smoke,True
66,2,4,random_5x5_smoke,True
67,2,4,random_5x5_smoke,True
68,2,4,random_5x5_smoke,True
69,2,4,random_5x5_smoke,True
70,2,4,random_5x5_smoke,True
71,2,4,random_5x5_smoke,True
73,2,4,random_5x5_smoke,True
75,2,4,random_5x5_smoke,True
76,2,4,random_5x5_smoke,True
79,2,4,random_5x5_smoke,True
80,2,4,random_5x5_smoke,True
81,2,4,random_5x5_smoke,True
82,2,4,random_5x5_smoke,True
83,2,4,random_5x5_smoke,True
84,2,4,random_5x5_smoke,True
85,2,4,random_5x5_smoke,True
86,2,4,random_5x5_smoke,True
87,2,4,random_5x5_smoke,True
88,2,4,random_5x5_smoke,True
90,2,4,random_5x5_smoke,True
91,2,4,random_5x5_smoke,True
92,2,4,random_5x5_smoke,True
93,2,4,random_5x5_smoke,True
94,2,4,random_5x5_smoke,True
96,2,4,random_5x5_smoke,True
99,2,4,random_5x5_smoke,True
100,2,4,random_5x5_smoke,True
101,2,4,random_5x5_smoke,True
102,2,4,random_5x5_smoke,True
103,2,4,random_5x5_smoke,True
105,2,4,random_5x5_smoke,True
106,2,4,random_5x5_smoke,True
107,2,4,random_5x5_smoke,True
108,2,4,random_5x5_smoke,True
109,2,4,random_5x5_smoke,True
110,2,4,random_5x5_smoke,True
111,2,4,random_5x5_smoke,True
113,2,4,random_5x5_smoke,True
115,2,4,random_5x5_smoke,True
116,2,4,random_5x5_smoke,True
117,2,4,random_5x5_smoke,True
118,2,4,random_5x5_smoke,True
119,2,4,random_5x5_smoke,True
120,2,4,random_5x5_smoke,True
121,2,4,random_5x5_smoke,True
122,2,4,random_5x5_smoke,True
123,2,4,random_5x5_smoke,True
125,2,4,random_5x5_smoke,True
127,2,4,random_5x5_smoke,True
128,2,4,random_5x5_smoke,True
129,2,4,random_5x5_smoke,True
130,2,4,random_5x5_smoke,True
132,2,4,random_5x5_smoke,True
134,2,4,random_5x5_smoke,True
135,2,4,random_5x5_smoke,True
136,2,4,random_5x5_smoke,True
137,2,4,random_5x5_smoke,True
138,2,4,random_5x5_smoke,True
139,2,4,random_5x5_smoke,True
140,2,4,random_5x5_smoke,True
141,2,4,random_5x5_smoke,True
142,2,4,random_5x5_smoke,True
143,2,4,random_5x5_smoke,True
144,2,4,random_5x5_smoke,True
145,2,4,random_5x5_smoke,True
146,2,4,random_5x5_smoke,True
147,2,4,random_5x5_smoke,True
148,2,4,random_5x5_smoke,True
150,2,4,random_5x5_smoke,True
151,2,4,random_5x5_smoke,True
152,2,4,random_5x5_smoke,True
154,2,4,random_5x5_smoke,True
155,2,4,random_5x5_smoke,True
156,2,4,random_5x5_smoke,True
158,2,4,random_5x5_smoke,True
159,2,4,random_5x5_smoke,True
160,2,4,random_5x5_smoke,True
161,2,4,random_5x5_smoke,True
162,2,4,random_5x5_smoke,True
163,2,4,random_5x5_smoke,True
164,2,4,random_5x5_smoke,True
165,2,4,random_5x5_smoke,True
166,2,4,random_5x5_smoke,True
167,2,4,random_5x5_smoke,True
169,2,4,random_5x5_smoke,True
171,2,4,random_5x5_smoke,True
172,2,4,random_5x5_smoke,True
174,2,4,random_5x5_smoke,True
176,2,4,random_5x5_smoke,True
178,2,4,random_5x5_smoke,True
179,2,4,random_5x5_smoke,True
180,2,4,random_5x5_smoke,True
181,2,4,random_5x5_smoke,True
183,2,4,random_5x5_smoke,True
184,2,4,random_5x5_smoke,True
185,2,4,random_5x5_smoke,True
186,2,4,random_5x5_smoke,True
187,2,4,random_5x5_smoke,True
188,2,4,random_5x5_smoke,True
189,2,4,random_5x5_smoke,True
190,2,4,random_5x5_smoke,True
191,2,4,random_5x5_smoke,True
192,2,4,random_5x5_smoke,True
196,2,4,random_5x5_smoke,True
197,2,4,random_5x5_smoke,True
198,2,4,random_5x5_smoke,True
200,2,4,random_5x5_smoke,True
201,2,4,random_5x5_smoke,True
202,2,4,random_5x5_smoke,True
204,2,4,random_5x5_smoke,True
205,2,4,random_5x5_smoke,True
206,2,4,random_5x5_smoke,True
208,2,4,random_5x5_smoke,True
210,2,4,random_5x5_smoke,True
213,2,4,random_5x5_smoke,True
214,2,4,random_5x5_smoke,True
215,2,4,random_5x5_smoke,True
216,2,4,random_5x5_smoke,True
217,2,4,random_5x5_smoke,True
218,2,4,random_5x5_smoke,True
220,2,4,random_5x5_smoke,True
221,2,4,random_5x5_smoke,True
222,2,4,random_5x5_smoke,True
223,2,4,random_5x5_smoke,True
224,2,4,random_5x5_smoke,True
225,2,4,random_5x5_smoke,True
226,2,4,random_5x5_smoke,True
227,2,4,random_5x5_smoke,True
228,2,4,random_5x5_smoke,True
229,2,4,random_5x5_smoke,True
230,2,4,random_5x5_smoke,True
231,2,4,random_5x5_smoke,True
232,2,4,random_5x5_smoke,True
233,2,4,random_5x5_smoke,True
234,2,4,random_5x5_smoke,True
235,2,4,random_5x5_smoke,True
236,2,4,random_5x5_smoke,True
237,2,4,random_5x5_smoke,True
238,2,4,random_5x5_smoke,True
240,2,4,random_5x5_smoke,True
241,2,4,random_5x5_smoke,True
242,2,4,random_5x5_smoke,True
243,2,4,random_5x5_smoke,True
244,2,4,random_5x5_smoke,True
245,2,4,random_5x5_smoke,True
246,2,4,random_5x5_smoke,True
248,2,4,random_5x5_smoke,True
249,2,4,random_5x5_smoke,True
250,2,4,random_5x5_smoke,True
251,2,4,random_5x5_smoke,True
252,2,4,random_5x5_smoke,True
254,2,4,random_5x5_smoke,True
255,2,4,random_5x5_smoke,True
256,2,4,random_5x5_smoke,True
258,2,4,random_5x5_smoke,True
259,2,4,random_5x5_smoke,True
260,2,4,random_5x5_smoke,True
261,2,4,random_5x5_smoke,True
262,2,4,random_5x5_smoke,True
265,2,4,random_5x5_smoke,True
268,2,4,random_5x5_smoke,True
269,2,4,random_5x5_smoke,True
270,2,4,random_5x5_smoke,True
271,2,4,random_5x5_smoke,True
272,2,4,random_5x5_smoke,True
273,2,4,random_5x5_smoke,True
274,2,4,random_5x5_smoke,True
275,2,4,random_5x5_smoke,True
276,2,4,random_5x5_smoke,True
277,2,4,random_5x5_smoke,True
280,2,4,random_5x5_smoke,True
281,2,4,random_5x5_smoke,True
282,2,4,random_5x5_smoke,True
283,2,4,random_5x5_smoke,True
284,2,4,random_5x5_smoke,True
285,2,4,random_5x5_smoke,True
286,2,4,random_5x5_smoke,True
287,2,4,random_5x5_smoke,True
288,2,4,random_5x5_smoke,True
290,2,4,random_5x5_smoke,True
291,2,4,random_5x5_smoke,True
293,2,4,random_5x5_smoke,True
294,2,4,random_5x5_smoke,True
297,2,4,random_5x5_smoke,True
298,2,4,random_5x5_smoke,True
299,2,4,random_5x5_smoke,True
300,2,4,random_5x5_smoke,True
302,2,4,random_5x5_smoke,True
303,2,4,random_5x5_smoke,True
304,2,4,random_5x5_smoke,True
305,2,4,random_5x5_smoke,True
306,2,4,random_5x5_smoke,True
307,2,4,random_5x5_smoke,True
308,2,4,random_5x5_smoke,True
310,2,4,random_5x5_smoke,True
311,2,4,random_5x5_smoke,True
312,2,4,random_5x5_smoke,True
313,2,4,random_5x5_smoke,True
314,2,4,random_5x5_smoke,True
315,2,4,random_5x5_smoke,True
316,2,4,random_5x5_smoke,True
317,2,4,random_5x5_smoke,True
318,2,4,random_5x5_smoke,True
319,2,4,random_5x5_smoke,True
320,2,4,random_5x5_smoke,True
323,2,4,random_5x5_smoke,True
325,2,4,random_5x5_smoke,True
326,2,4,random_5x5_smoke,True
327,2,4,random_5x5_smoke,True
329,2,4,random_5x5_smoke,True
330,2,4,random_5x5_smoke,True
331,2,4,random_5x5_smoke,True
332,2,4,random_5x5_smoke,True
334,2,4,random_5x5_smoke,True
335,2,4,random_5x5_smoke,True
336,2,4,random_5x5_smoke,True
338,2,4,random_5x5_smoke,True
340,2,4,random_5x5_smoke,True
341,2,4,random_5x5_smoke,True
342,2,4,random_5x5_smoke,True
343,2,4,random_5x5_smoke,True
344,2,4,random_5x5_smoke,True
345,2,4,random_5x5_smoke,True
347,2,4,random_5x5_smoke,True
348,2,4,random_5x5_smoke,True
349,2,4,random_5x5_smoke,True
351,2,4,random_5x5_smoke,True
352,2,4,random_5x5_smoke,True
353,2,4,random_5x5_smoke,True
354,2,4,random_5x5_smoke,True
355,2,4,random_5x5_smoke,True
357,2,4,random_5x5_smoke,True
359,2,4,random_5x5_smoke,True
360,2,4,random_5x5_smoke,True
361,2,4,random_5x5_smoke,True
363,2,4,random_5x5_smoke,True
364,2,4,random_5x5_smoke,True
365,2,4,random_5x5_smoke,True
367,2,4,random_5x5_smoke,True
368,2,4,random_5x5_smoke,True
369,2,4,random_5x5_smoke,True
370,2,4,random_5x5_smoke,True
371,2,4,random_5x5_smoke,True
373,2,4,random_5x5_smoke,True
374,2,4,random_5x5_smoke,True
378,2,4,random_5x5_smoke,True
379,2,4,random_5x5_smoke,True
380,2,4,random_5x5_smoke,True
381,2,4,random_5x5_smoke,True
382,2,4,random_5x5_smoke,True
383,2,4,random_5x5_smoke,True
384,2,4,random_5x5_smoke,True
385,2,4,random_5x5_smoke,True
386,2,4,random_5x5_smoke,True
387,2,4,random_5x5_smoke,True
388,2,4,random_5x5_smoke,True
389,2,4,random_5x5_smoke,True
390,2,4,random_5x5_smoke,True
391,2,4,random_5x5_smoke,True
392,2,4,random_5x5_smoke,True
394,2,4,random_5x5_smoke,True
395,2,4,random_5x5_smoke,True
396,2,4,random_5x5_smoke,True
397,2,4,random_5x5_smoke,True
398,2,4,random_5x5_smoke,True
399,2,4,random_5x5_smoke,True
400,2,4,random_5x5_smoke,True
401,2,4,random_5x5_smoke,True
404,2,4,random_5x5_smoke,True
406,2,4,random_5x5_smoke,True
407,2,4,random_5x5_smoke,True
408,2,4,random_5x5_smoke,True
409,2,4,random_5x5_smoke,True
410,2,4,random_5x5_smoke,True
412,2,4,random_5x5_smoke,True
413,2,4,random_5x5_smoke,True
414,2,4,random_5x5_smoke,True
416,2,4,random_5x5_smoke,True
417,2,4,random_5x5_smoke,True
418,2,4,random_5x5_smoke,True
419,2,4,random_5x5_smoke,True
420,2,4,random_5x5_smoke,True
421,2,4,random_5x5_smoke,True
423,2,4,random_5x5_smoke,True
424,2,4,random_5x5_smoke,True
426,2,4,random_5x5_smoke,True
427,2,4,random_5x5_smoke,True
428,2,4,random_5x5_smoke,True
429,2,4,random_5x5_smoke,True
430,2,4,random_5x5_smoke,True
431,2,4,random_5x5_smoke,True
433,2,4,random_5x5_smoke,True
434,2,4,random_5x5_smoke,True
438,2,4,random_5x5_smoke,True
439,2,4,random_5x5_smoke,True
440,2,4,random_5x5_smoke,True
441,2,4,random_5x5_smoke,True
442,2,4,random_5x5_smoke,True
444,2,4,random_5x5_smoke,True
445,2,4,random_5x5_smoke,True
446,2,4,random_5x5_smoke,True
447,2,4,random_5x5_smoke,True
448,2,4,random_5x5_smoke,True
449,2,4,random_5x5_smoke,True
450,2,4,random_5x5_smoke,True
451,2,4,random_5x5_smoke,True
452,2,4,random_5x5_smoke,True
453,2,4,random_5x5_smoke,True
454,2,4,random_5x5_smoke,True
455,2,4,random_5x5_smoke,True
456,2,4,random_5x5_smoke,True
457,2,4,random_5x5_smoke,True
459,2,4,random_5x5_smoke,True
460,2,4,random_5x5_smoke,True
462,2,4,random_5x5_smoke,True
463,2,4,random_5x5_smoke,True
464,2,4,random_5x5_smoke,True
465,2,4,random_5x5_smoke,True
466,2,4,random_5x5_smoke,True
467,2,4,random_5x5_smoke,True
468,2,4,random_5x5_smoke,True
469,2,4,random_5x5_smoke,True
470,2,4,random_5x5_smoke,True
472,2,4,random_5x5_smoke,True
474,2,4,random_5x5_smoke,True
475,2,4,random_5x5_smoke,True
476,2,4,random_5x5_smoke,True
477,2,4,random_5x5_smoke,True
479,2,4,random_5x5_smoke,True
480,2,4,random_5x5_smoke,True
481,2,4,random_5x5_smoke,True
483,2,4,random_5x5_smoke,True
485,2,4,random_5x5_smoke,True
487,2,4,random_5x5_smoke,True
489,2,4,random_5x5_smoke,True
490,2,4,random_5x5_smoke,True
491,2,4,random_5x5_smoke,True
493,2,4,random_5x5_smoke,True
494,2,4,random_5x5_smoke,True
495,2,4,random_5x5_smoke,True
496,2,4,random_5x5_smoke,True
497,2,4,random_5x5_smoke,True
498,2,4,random_5x5_smoke,True
499,2,4,random_5x5_smoke,True
500,2,4,random_5x5_smoke,True
501,2,4,random_5x5_smoke,True
502,2,4,random_5x5_smoke,True
503,2,4,random_5x5_smoke,True
504,2,4,random_5x5_smoke,True
505,2,4,random_5x5_smoke,True
506,2,4,random_5x5_smoke,True
507,2,4,random_5x5_smoke,True
508,2,4,random_5x5_smoke,True
509,2,4,random_5x5_smoke,True
511,2,4,random_5x5_smoke,True
513,2,4,random_5x5_smoke,True
514,2,4,random_5x5_smoke,True
515,2,4,random_5x5_smoke,True
516,2,4,random_5x5_smoke,True
517,2,4,random_5x5_smoke,True
518,2,4,random_5x5_smoke,True
519,2,4,random_5x5_smoke,True
520,2,4,random_5x5_smoke,True
521,2,4,random_5x5_smoke,True
522,2,4,random_5x5_smoke,True
523,2,4,random_5x5_smoke,True
524,2,4,random_5x5_smoke,True
525,2,4,random_5x5_smoke,True
526,2,4,random_5x5_smoke,True
527,2,4,random_5x5_smoke,True
528,2,4,random_5x5_smoke,True
529,2,4,random_5x5_smoke,True
530,2,4,random_5x5_smoke,True
531,2,4,random_5x5_smoke,True
534,2,4,random_5x5_smoke,True
535,2,4,random_5x5_smoke,True
536,2,4,random_5x5_smoke,True
537,2,4,random_5x5_smoke,True
538,2,4,random_5x5_smoke,True
540,2,4,random_5x5_smoke,True
542,2,4,random_5x5_smoke,True
543,2,4,random_5x5_smoke,True
545,2,4,random_5x5_smoke,True
547,2,4,random_5x5_smoke,True
549,2,4,random_5x5_smoke,True
550,2,4,random_5x5_smoke,True
551,2,4,random_5x5_smoke,True
554,2,4,random_5x5_smoke,True
559,2,4,random_5x5_smoke,True
560,2,4,random_5x5_smoke,True
561,2,4,random_5x5_smoke,True
563,2,4,random_5x5_smoke,True
564,2,4,random_5x5_smoke,True
565,2,4,random_5x5_smoke,True
566,2,4,random_5x5_smoke,True
567,2,4,random_5x5_smoke,True
568,2,4,random_5x5_smoke,True
569,2,4,random_5x5_smoke,True
570,2,4,random_5x5_smoke,True
573,2,4,random_5x5_smoke,True
575,2,4,random_5x5_smoke,True
577,2,4,random_5x5_smoke,True
578,2,4,random_5x5_smoke,True
579,2,4,random_5x5_smoke,True
580,2,4,random_5x5_smoke,True
581,2,4,random_5x5_smoke,True
583,2,4,random_5x5_smoke,True
584,2,4,random_5x5_smoke,True
586,2,4,random_5x5_smoke,True
587,2,4,random_5x5_smoke,True
588,2,4,random_5x5_smoke,True
589,2,4,random_5x5_smoke,True
591,2,4,random_5x5_smoke,True
592,2,4,random_5x5_smoke,True
594,2,4,random_5x5_smoke,True
596,2,4,random_5x5_smoke,True
597,2,4,random_5x5_smoke,True
598,2,4,random_5x5_smoke,True
599,2,4,random_5x5_smoke,True
600,2,4,random_5x5_smoke,True
601,2,4,random_5x5_smoke,True
602,2,4,random_5x5_smoke,True
603,2,4,random_5x5_smoke,True
604,2,4,random_5x5_smoke,True
606,2,4,random_5x5_smoke,True
607,2,4,random_5x5_smoke,True
608,2,4,random_5x5_smoke,True
610,2,4,random_5x5_smoke,True
611,2,4,random_5x5_smoke,True
612,2,4,random_5x5_smoke,True
613,2,4,random_5x5_smoke,True
614,2,4,random_5x5_smoke,True
615,2,4,random_5x5_smoke,True
617,2,4,random_5x5_smoke,True
618,2,4,random_5x5_smoke,True
619,2,4,random_5x5_smoke,True
620,2,4,random_5x5_smoke,True
