SMILES,molar_mass,log_p_sat,c,volatility
C(=O)(O)C(ON(=O)(=O))C(=O)C(O)C(OO)(C)C(=O)(OO),299.012474728,-8.18914003506798,0.7803335391961147,SVOC
C(=O)(O)C(ON(=O)(=O))C(=O)C(O)C(OO)C(=O)(OO),284.99682466400003,-10.459279195732508,0.003992931196592826,LVOC
C(=O)(O)C(ON(=O)(=O))C(=O)C(ON(=O)(=O)),223.991679708,-3.5646033647547046,24624.05219380737,IVOC
C(=O)(O)C(ON(=O)(=O))C(=O)C(ON(=O)(=O))OC(=O),267.981508948,-4.522975489360215,3242.353333768056,IVOC
C(=O)(O)C(ON(=O)(=O))C(=O)C(OO),195.00151612,-5.102462989077372,621.3066473608789,IVOC
C(=O)(O)C(ON(=O)(=O))C(=O)C(OO)(C)OC(=O),253.006995424,-6.3048804273537,50.580498250365814,SVOC
C(=O)(O)C(ON(=O)(=O))C(=O)C(OO)OC(=O)C(=O)(O),282.98117460000003,-8.97756404831792,0.12020554389988145,LVOC
C(=O)(O)C(ON(=O)(=O))C(=O)C1(C)OC1(OO)C(=O)(O),281.001910044,-8.033813094063635,1.0486418336794558,SVOC
C(=O)(O)C(ON(=O)(=O))C(=O)C1OC1(C(=O)(N(=O)(=O)))C(=O),291.981508948,-5.975088817297011,124.73764274128686,SVOC
C(=O)(O)C(ON(=O)(=O))C(=O)C1OC1(OO)C(=O),250.99134536000005,-6.177125469992098,67.33863019936894,SVOC
C(=O)(O)C(ON(=O)(=O))C(=O)C1OC1(OO)C(=O)(OON(=O)(=O)),327.966252808,-5.945683370225628,149.92594290164183,SVOC
C(=O)(O)C(ON(=O)(=O))C(=O)C1OC1C(=O)(O),234.99643074,-7.707206498383608,1.8603119202187912,SVOC
C(=O)(O)C(ON(=O)(=O))C(=O)C1OOC(=O)C1(O)C(=O)(O),294.98117460000003,-8.917692681231586,0.1438244164656549,LVOC
C(=O)(O)C(ON(=O)(=O))C(=O)C=CC(=O)C(OO),249.012080804,-8.226796884580658,0.5958741343902333,SVOC
C(=O)(O)C(ON(=O)(=O))C(=O)CC(=O),191.0066015,-4.999875457858757,770.7329405948658,IVOC
C(=O)(O)C(ON(=O)(=O))C(=O)CC(C(=O)C)C(OO)(C)C(OO),325.0645103,-11.501606221303067,0.0004131372333848571,LVOC
C(=O)(O)C(ON(=O)(=O))C(=O)CC(O)CCC(OO),267.05903099600005,-10.266934268169996,0.0058264497057131555,LVOC
C(=O)(O)C(ON(=O)(=O))C(=O)CCC(ON(=O)(=O)),252.022979836,-5.920354419364288,122.12841592930721,SVOC
C(=O)(O)C(ON(=O)(=O))C(=O)OC(=O)(O),208.980780676,-5.9338343420945305,98.17547391203054,SVOC
C(=O)(O)C(ON(=O)(=O))C(=O)OC(=O)C(=O),220.980780676,-3.8566680150536414,12399.880211750176,IVOC
C(=O)(O)C(ON(=O)(=O))C(=O)OC(=O)C(=O)C(OO),266.98625998000006,-6.429151878196025,40.09295206238404,SVOC
C(=O)(O)C(ON(=O)(=O))C(=O)OC(OO)(C(O))C(=O),269.00191004400006,-8.51948885639647,0.3280934109269555,SVOC
C(=O)(O)C(ON(=O)(=O))C(=O)OC(OO)(C(O))C(=O)(OON(=O)(=O)),345.97681749199995,-8.049382793563494,1.2456476331146245,SVOC
C(=O)(O)C(ON(=O)(=O))C(=O)OC(OO)(C)C(=O)(OO),284.99682466400003,-9.463823128982884,0.03951371777082185,LVOC
C(=O)(O)C(ON(=O)(=O))C(=O)OC(OO)C(O)(O)C(=O)(OON(=O)(=O)),361.9717321119999,-8.324933898602756,0.6909899941460329,SVOC
C(=O)(O)C(ON(=O)(=O))C(=O)OOC(C(=O)(O))(C(ON(=O)(=O)))C(=O),341.981902872,-9.123759487749112,0.10374678278571786,LVOC
C(=O)(O)C(ON(=O)(=O))C(=O)OOC(C(=O)(O))(C)C(=O)(OON(=O)(=O)),357.97681749199995,-7.846915171621786,2.054332478817116,SVOC
C(=O)(O)C(ON(=O)(=O))C(=O)OOC(C(=O)(O))C(=O)C(=O),294.98117460000003,-8.865824222093396,0.16206942070236013,LVOC
C(=O)(O)C(ON(=O)(=O))C(=O)OOC(C(=O))C(=O)C(=O),278.98625998000006,-5.779882203232186,186.82354684509863,SVOC
C(=O)(O)C(ON(=O)(=O))C(=O)OOC(O)(C)C(=O)(OO),284.99682466400003,-8.454906095265516,0.4033340871388095,SVOC
C(=O)(O)C(ON(=O)(=O))C(=O)OOC(O)(C)C(=O)(OON(=O)(=O)),329.981902872,-5.769878258788665,226.12202448736892,SVOC
C(=O)(O)C(ON(=O)(=O))C(=O)OOC(OO),226.99134536000005,-6.094779374704814,73.61408620876605,SVOC
C(=O)(O)C(ON(=O)(=O))C(=O)OOC(OO)C(=O)(OO),286.97608922,-9.311547146174442,0.056497543864366104,LVOC
C(=O)(O)C(ON(=O)(=O))C(=O)OOCC(=O)C(OO),269.00191004400006,-8.719781273271867,0.20687360934591228,LVOC
C(=O)(O)C(ON(=O)(=O))C(C(=O)(O))(C(=O)(OO))OOC(=O),298.97608922,-8.521690392689491,0.3628081758906051,SVOC
C(=O)(O)C(ON(=O)(=O))C(C(=O)(O))OOC(=O)C(=O),266.98625998000006,-8.320601374732101,0.5147762930830493,SVOC
C(=O)(O)C(ON(=O)(=O))C(C(=O)(OO))(C(OO))OOC(=O),300.991739284,-8.059978721174721,1.057564481751668,SVOC
C(=O)(O)C(ON(=O)(=O))C(C(=O)(OO))OOC(=O)C(=O),282.98117460000003,-6.708093193063368,22.356064457732213,SVOC
C(=O)(O)C(ON(=O)(=O))C(C(=O)(OO))OOC(=O)C(=O)C,296.99682466400003,-7.891570924274627,1.5378425854190567,SVOC
C(=O)(O)C(ON(=O)(=O))C(C(=O)(OON(=O)(=O)))C(=O),267.981508948,-4.332908570710957,5022.584577490774,IVOC
C(=O)(O)C(ON(=O)(=O))C(C(=O)(OON(=O)(=O)))OOC(=O)C,313.986988252,-5.336270484655042,583.9453005706066,IVOC
C(=O)(O)C(ON(=O)(=O))C(C(=O)(OON(=O)(=O)))OOC(=O)C(=O)C,341.981902872,-6.127598867029196,102.83365182529003,SVOC
C(=O)(O)C(ON(=O)(=O))C(C(=O)C(=O)(OO))OOC(=O)C(=O),310.97608922,-8.56195869194682,0.3439531625017614,SVOC
C(=O)(O)C(ON(=O)(=O))C(C(=O)C(=O))OOC(=O),250.99134536000005,-4.710424575896634,1972.264564363427,IVOC
C(=O)(O)C(ON(=O)(=O))C(C(=O)C(OO))OOC(=O),269.00191004400006,-8.256027087754141,0.601809829944377,SVOC
C(=O)(O)C(ON(=O)(=O))C(C(=O)C(OO))OOC(=O)C(=O),296.99682466400003,-8.39331074756488,0.4843642261025514,SVOC
C(=O)(O)C(ON(=O)(=O))C(C(O))(C(=O))OOC(=O),253.006995424,-6.789389263265509,16.575791191131604,SVOC
C(=O)(O)C(ON(=O)(=O))C(C(O))(C)C(=O)(OO),239.027730868,-5.738205028932449,176.18716237636593,SVOC
C(=O)(O)C(ON(=O)(=O))C(C(O))C(=O)CC(=O),235.032816248,-7.936449352985078,1.0975142120306882,SVOC
C(=O)(O)C(ON(=O)(=O))C(C(O))C(ON(=O)(=O))(C)C(OO),300.044109204,-9.094244005882008,0.09742537811839695,LVOC
C(=O)(O)C(ON(=O)(=O))C(C(O))C(OO)(C)C(OO),271.053945616,-10.989791649289554,0.0011194252158322363,LVOC
C(=O)(O)C(ON(=O)(=O))C(C(ON(=O)(=O)))(C(=O))OOC(=O),297.992073632,-5.646815907714068,271.09393771243623,SVOC
C(=O)(O)C(ON(=O)(=O))C(C(OO)(C)C(ON(=O)(=O)))CC(=O),312.044109204,-8.903272752240825,0.1572802668585113,LVOC
C(=O)(O)C(ON(=O)(=O))C(C(OO))C(=O)C(O),239.027730868,-8.428419259706898,0.35955061026107393,SVOC
C(=O)(O)C(ON(=O)(=O))C(C(OO))C(O)(C)C(=O)(OON(=O)(=O)),330.01828837999994,-8.088610215556924,1.085572400233527,SVOC
C(=O)(O)C(ON(=O)(=O))C(C)(C(=O)(O))OOC(=O)C(=O),281.00191004400006,-7.7499868122360756,2.015827942710292,SVOC
C(=O)(O)C(ON(=O)(=O))C(C)(C(=O)(O))OOC(OO),271.01756010800005,-8.510186974551301,0.3377080847859734,SVOC
C(=O)(O)C(ON(=O)(=O))C(C)(C(=O))OOC(=O)C(=O)(O),281.001910044,-8.628174325217113,0.26684922630894825,LVOC
C(=O)(O)C(ON(=O)(=O))C(C)(C(O))C(=O)C(=O),235.032816248,-6.546283556203264,26.951066121228745,SVOC
C(=O)(O)C(ON(=O)(=O))C(C)(C(O))C(C(=O))C(=O)C(O),279.05903099600005,-11.429605718174464,0.0004186213413499277,LVOC
C(=O)(O)C(ON(=O)(=O))C(C)(C(O))C(C(=O))C(=O)C(ON(=O)(=O)),324.044109204,-9.61973085078957,0.03137648441008371,LVOC
C(=O)(O)C(ON(=O)(=O))C(C)(C(ON(=O)(=O)))C(=O)C(=O)(OO),312.007723696,-7.471649239217514,4.2486123488154925,SVOC
C(=O)(O)C(ON(=O)(=O))C(C)(C(ON(=O)(=O)))C(=O)C(O)(C)C(=O)(OO),356.03393844399994,-8.225155206576868,0.8551990172775609,SVOC
C(=O)(O)C(ON(=O)(=O))C(C)(C(OO))C(=O)C,237.048466312,-7.060252565119406,8.323684031207016,SVOC
C(=O)(O)C(ON(=O)(=O))C(C)(C(OO))C(C(=O))C(=O)C,279.05903099600005,-8.935505887211184,0.13059339008114482,LVOC
C(=O)(O)C(ON(=O)(=O))C(C)(C(OO))C(ON(=O)(=O))C(=O),298.02845914,-7.817490164184615,1.8302000989428426,SVOC
C(=O)(O)C(ON(=O)(=O))C(C)(C)C(=O)C(O)(C)C(=O)(OO),295.053945616,-7.750488662122295,2.114188790047046,SVOC
C(=O)(O)C(ON(=O)(=O))C(C)(C)C(=O)C(ON(=O)(=O))(C)C(=O),308.049194584,-5.89842889906773,157.00814400402308,SVOC
C(=O)(O)C(ON(=O)(=O))C(C)(C)C(C(=O)(OON(=O)(=O)))C(=O)C,324.044109204,-5.565988268243953,355.0968860286527,IVOC
C(=O)(O)C(ON(=O)(=O))C(C)(C)C(C(=O))C(=O)C,247.069201756,-5.970973562290634,106.55554410355161,SVOC
C(=O)(O)C(ON(=O)(=O))C(C)(C)C(O)C(=O),221.053551692,-6.907105539005504,11.043912558571284,SVOC
C(=O)(O)C(ON(=O)(=O))C(C)(C)C(ON(=O)(=O))C(=O)(O),282.03354452,-7.057488829663262,9.966506104993833,SVOC
C(=O)(O)C(ON(=O)(=O))C(C)(C)C(ON(=O)(=O))C(OO),284.049194584,-6.886543677931238,14.879244678956178,SVOC
C(=O)(O)C(ON(=O)(=O))C(C)(C)C(ON(=O)(=O))CC(=O),280.054279964,-6.56879763518117,30.49127467807494,SVOC
C(=O)(O)C(ON(=O)(=O))C(C)(C)C(OO)C(=O)(OO),269.038295552,-6.59767997884932,27.407228796726805,SVOC
C(=O)(O)C(ON(=O)(=O))C(C)(C)C(OO)CC(=O),251.064116376,-8.654117161122588,0.22459417339406496,LVOC
C(=O)(O)C(ON(=O)(=O))C(C)C(O)(C)C(=O)(OON(=O)(=O)),298.02845914,-5.590348862490809,308.7733973099276,IVOC
C(=O)(O)C(ON(=O)(=O))C(C1(=O))OOC1(C(=O))C(=O),262.99134536,-6.2693019670666965,57.06508795049446,SVOC
C(=O)(O)C(ON(=O)(=O))C(C1(=O))OOC1(C(OO))C(=O)(OO),312.991739284,-11.325464713356356,0.0005967592553617144,LVOC
C(=O)(O)C(ON(=O)(=O))C(C1(=O))OOC1C(=O)C(OO),281.001910044,-7.689441539506945,2.3173878928811233,SVOC
C(=O)(O)C(ON(=O)(=O))C(C1(O)(O))OOC1(C(=O)(OON(=O)(=O)))C(=O),357.97681749199995,-8.012690206101732,1.402476838962883,SVOC
C(=O)(O)C(ON(=O)(=O))C(C1(O)(O))OOC1(C(O))C(=O),283.01756010800005,-13.044623324092484,1.0301988476570517e-05,ELVOC
C(=O)(O)C(ON(=O)(=O))C(C1(O)(O))OOC1(C)C(=O)(OO),299.012474728,-11.43723413121882,0.0004407437651513762,LVOC
C(=O)(O)C(ON(=O)(=O))C(C1(O)(O))OOC1(C)C(=O)(OON(=O)(=O)),343.9975529359999,-6.647329217634352,31.257708503174324,SVOC
C(=O)(O)C(ON(=O)(=O))C(C1(O))OOC1(C(O))C(=O),267.022645488,-10.618948479010774,0.002590184001219048,LVOC
C(=O)(O)C(ON(=O)(=O))C(N(=O)(=O))(C1(O)(O))OOC1(C(=O)(OO))C(=O),357.97681749199995,-13.484448453503834,4.733010309785628e-06,ELVOC
C(=O)(O)C(ON(=O)(=O))C(N(=O)(=O))(C1(O)(O))OOC1(C)C(=O),312.007723696,-9.833081613492247,0.018484799012495896,LVOC
C(=O)(O)C(ON(=O)(=O))C(N(=O)(=O))(OO)C(=O)(OO),271.97642356800003,-5.894754992929521,139.8000307466468,SVOC
C(=O)(O)C(ON(=O)(=O))C(N(=O)(=O))(OO)OOC(C(=O)(O))C(=O),329.981902872,-9.752044535169505,0.023560070663671853,LVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C(=O)(O))C1OC1C(=O),265.006995424,-9.509087153021476,0.033105578891181695,LVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C(=O)(O))C1OC1C(=O)(OON(=O)(=O)),341.9819028719999,-8.64559039752212,0.3119921940490427,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C(=O)(O))OOC(=O),254.98625998000003,-8.435342960173331,0.377489451289322,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C(=O)(O))OOC(=O)C(=O),282.98117460000003,-9.040007573631735,0.10410724948182974,LVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C(=O)(O))OOC(OO)C(=O),300.991739284,-11.262147736431375,0.0006639537702385595,LVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C(=O)(O))OOC(OO)C(=O)(OON(=O)(=O)),377.9666467319999,-10.377997358857533,0.0063853854756985165,LVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C(=O)(OO))C(=O),238.99134536000005,-5.998978659881579,96.63501433550866,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C(=O)(OO))C(=O)(OON(=O)(=O)),315.966252808,-6.176692473434632,84.85534968769247,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C(=O)(OO))C(=O)C(=O)(OON(=O)(=O)),343.96116742799995,-5.973193550907364,147.58657851390973,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C(=O)(OO))C1OC1(OO),284.99682466400003,-7.515312558534314,3.5096068091884307,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C(=O)(OO))OOC(=O)C(=O),298.97608922,-7.256987239549724,6.673908044184686,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C(=O)(OON(=O)(=O)))C(=O)C(O)C(=O),341.981902872,-6.980600359401904,14.425596036087587,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C(=O)(OON(=O)(=O)))C1OC1C(=O)(O),341.981902872,-7.877418936955235,1.829427439679022,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C(=O)(OON(=O)(=O)))OOC(=O)C,329.981902872,-5.571709599238115,356.871219247473,IVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C(=O))C(=O)OC(=O),250.99134536000005,-6.31390295152405,49.145843822716266,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C(=O))C(OO)OC(=O),269.00191004400006,-8.850151305817246,0.15322691548226594,LVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C(=O))C1OC1(ON(=O)(=O))C(=O),309.992073632,-6.764450636761908,21.50953163056418,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C(=O))C1OC1C(=O)(O),265.006995424,-9.303393175963611,0.05316124747724789,LVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C(=O)C(=O)(OO))OOC(=O),298.97608922,-9.111186915389444,0.09336423490554485,LVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C(=O)C(ON(=O)(=O)))OOC(=O)C(=O),341.9819028719999,-8.13696589116465,1.0063944534901748,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C(O))C(=O)(OO),241.006995424,-6.564174986659957,26.520741539901408,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C(ON(=O)(=O)))C1OC1(=O),281.997159012,-6.526548138406713,33.83978506066314,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C(ON(=O)(=O)))C1OC1(OO),300.007723696,-7.267779692617789,6.5325650705763465,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C(OO))C(=O)C,239.027730868,-7.732743531404888,1.7841680522306655,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C(OO))C(=O)OC(=O)C(=O),296.99682466400003,-7.649105693606295,2.687677240866183,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C)C(=O),193.022251564,-4.947403421731668,878.8908776658952,IVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C)C(=O)C(=O)C(=O),249.012080804,-6.027078987276037,94.37836107715313,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C)C(=O)C(O)C(=O)(OO),283.017560108,-4.594812774800265,2902.2285432286867,IVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C)C(=O)CC(=O)(OO),267.022645488,-9.264257916100814,0.058616674969954805,LVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C)C(=O)CC(=O)(OON(=O)(=O)),312.007723696,-6.526411040371493,37.452887487161625,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C)C(=O)OC(=O)C(=O)(O),281.001910044,-8.269424414537783,0.609559155424191,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C)C(=O)OOC(=O),253.006995424,-5.544602406425697,291.2467742994499,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C)C(O)(N(=O)(=O))C(=O)C(=O),296.012809076,-6.145485761780543,85.41924800158544,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C)C(OO)OC(=O)C(=O),283.01756010800005,-8.373784054767963,0.48279229345955804,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C)C1(N(=O)(=O))OC1(O)C(=O),296.012809076,-9.30198065501777,0.059574560966735565,LVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C)C1OC1(OO)C(=O),267.022645488,-8.573067059672187,0.2878803591859869,LVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C)C1OC1C(=O)(O),251.027730868,-8.24324685109286,0.5783701231379884,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C)C1OC1C(=O)(OON(=O)(=O)),312.007723696,-5.996815379906146,126.78882187455574,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C1(=O))OOC1(C(=O))C(=O),278.98625998000006,-6.1250270648738985,84.3891769581055,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C1(=O))OOC1(C(OO))C(=O),296.99682466400003,-9.476790326401868,0.03996616536056901,LVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C1(=O))OOC1(C)C(=O)(OON(=O)(=O)),341.9819028719999,-5.271260995142238,738.7085583895573,IVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C1(=O))OOC1C(=O)(OON(=O)(=O)),327.966252808,-5.849722305943357,186.9983838519915,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C1(O)(N(=O)(=O)))OOC1C(=O),297.99207363200003,-9.420175574763848,0.045683580914327816,LVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C1(O)(OO))OOC1(C)C(=O),299.01247472800003,-8.671196008743912,0.2571723656785785,LVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C1(O))OOC1(C(O))C(=O),283.01756010800005,-9.955108724880724,0.012660056939930267,LVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C1(O))OOC1(C)C(=O)(OO),299.012474728,-5.814413375440862,184.92981413632546,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C1(O))OOC1C(=O)C(=O),281.00191004400006,-7.539694772253142,3.271489275391114,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C1(O))OOC1C(=O)C(=O)(O),296.99682466400003,-11.53353432355946,0.00035071027006937844,LVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C1(O))OOC1C(=O)C(=O)(OO),312.991739284,-12.814048070767395,1.9373844335457296e-05,ELVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C1(O))OOC1C(=O)C(=O)(OON(=O)(=O)),357.97681749199995,-8.759736301843803,0.251101670612375,LVOC
C(=O)(O)C(ON(=O)(=O))C(O)(C1(O)C(=O))OOC1C(=O),281.00191004400006,-10.561474339833968,0.003111472259416389,LVOC
C(=O)(O)C(ON(=O)(=O))C(O)(N(=O)(=O))C(=O)(OO),255.98150894800003,-5.453545925591649,363.40731961663164,IVOC
C(=O)(O)C(ON(=O)(=O))C(O)(N(=O)(=O))C(=O)OC(=O),267.981508948,-5.40049959205249,429.86910918768365,IVOC
C(=O)(O)C(ON(=O)(=O))C(O)(N(=O)(=O))C(=O)OC(=O)C(=O),295.976423568,-5.678051648893429,250.5742680626279,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)(N(=O)(=O))C1(O)OC1(C)C(=O),296.012809076,-5.743878907208763,215.35878794852053,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)(O)C(=O)C(=O)C(=O),250.99134536000005,-7.248142058607147,5.7180465834312155,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)(O)C(=O)C(O)C(=O),253.006995424,-8.97697856825455,0.10761801126507946,LVOC
C(=O)(O)C(ON(=O)(=O))C(O)(O)C(=O)C(ON(=O)(=O))C(=O)(OO),329.9819028719999,-10.3276839306514,0.0062594646801920365,LVOC
C(=O)(O)C(ON(=O)(=O))C(O)(ON(=O)(=O))C(O)C(=O)C(=O),297.992073632,-6.698981702215431,24.04108208872756,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)(OO)C(=O)(O),226.99134536000005,-8.59163727902428,0.23447849672951723,LVOC
C(=O)(O)C(ON(=O)(=O))C(O)(OO)C(=O)(OO),242.98625998000003,-6.432787824980515,36.18469303533582,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)(OO)C(=O)C(=O)C(=O),266.98625998000006,-5.968955930350183,115.68151897836573,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)(OO)C(=O)C(OO),257.00191004400006,-9.029713076820808,0.09681759168465083,LVOC
C(=O)(O)C(ON(=O)(=O))C(O)(OO)C(=O)OC(=O)C(=O),282.98117460000003,-7.909171371211523,1.4070747671348753,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)(OO)C(O)(C)C(=O),255.022645488,-9.385510416168223,0.04234472645532131,LVOC
C(=O)(O)C(ON(=O)(=O))C(O)(OO)C(O)(C)C(=O)C(=O),283.01756010800005,-8.58835074618407,0.2945734747561426,LVOC
C(=O)(O)C(ON(=O)(=O))C(O)(OO)C(O)C(=O),241.006995424,-8.390552916284284,0.39555577865190517,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)(OO)C1(N(=O)(=O))OC1(C)C(=O),312.007723696,-8.304216274314227,0.6247123217113092,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)(OO)C1OC1C(=O)(OON(=O)(=O)),329.981902872,-8.185550254602338,0.868302135771974,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)(OO)C1OC1C(=O)C(=O),281.00191004400006,-9.12571041667265,0.08486524249377339,LVOC
C(=O)(O)C(ON(=O)(=O))C(O)C(=O)C(=O),207.00151612,-4.32962048181928,3909.1653962681685,IVOC
C(=O)(O)C(ON(=O)(=O))C(O)C(=O)C(=O)C(=O),234.99643074,-6.060296783764724,82.50789049213253,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)C(=O)C(=O)C(=O)(OON(=O)(=O)),311.971338188,-5.530889572985947,370.64327453349523,IVOC
C(=O)(O)C(ON(=O)(=O))C(O)C(=O)C(O)(C(=O)(OON(=O)(=O)))C(=O),341.981902872,-9.623219826080277,0.03284840598657795,LVOC
C(=O)(O)C(ON(=O)(=O))C(O)C(=O)C(ON(=O)(=O))C(=O),281.997159012,-7.96409009758781,1.235622012726964,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)C(=O)C(OO)C(=O),253.006995424,-8.665259994358944,0.22059899832402324,LVOC
C(=O)(O)C(ON(=O)(=O))C(O)C(=O)OC(=O),222.99643074,-5.261459947153833,492.684575407858,IVOC
C(=O)(O)C(ON(=O)(=O))C(O)C(=O)OC(=O)C(=O),250.99134536000005,-5.538965315932534,292.70115205448667,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)C(=O)OC(OO)C(=O)(OO),300.991739284,-10.932064334234871,0.0014197806193725494,LVOC
C(=O)(O)C(ON(=O)(=O))C(O)C(=O)OOC(=O)C(=O),266.98625998000006,-6.07693037369364,90.21724053188645,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)C(C(=O)(OO))(C)C(=O),267.022645488,-9.1310741218597,0.07965352019343444,LVOC
C(=O)(O)C(ON(=O)(=O))C(O)C(C)(C(=O)(O))OOC(=O),283.01756010800005,-9.354455201235885,0.050476494068523566,LVOC
C(=O)(O)C(ON(=O)(=O))C(O)C(O)(C)C(=O)C(=O),251.027730868,-7.295138353166092,5.1323273464187755,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)C(O)(C)C(ON(=O)(=O))C(=O),298.02845914,-9.16627846567851,0.08198044530359228,LVOC
C(=O)(O)C(ON(=O)(=O))C(O)C(O)C(=O)C(=O)C(ON(=O)(=O)),312.007723696,-6.8725505507412,16.878964335918816,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)C(OO)(C(=O)(OON(=O)(=O)))OC(=O)C(=O),373.9717321119999,-8.197921029676278,0.9564202163260705,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)C(OO)(C(=O))OC(=O),269.00191004400006,-7.731009267836679,2.0159376557756827,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)C(OO)(C)OC(=O),255.022645488,-7.907748295636976,1.272217754857376,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)C1(C(=O)(OON(=O)(=O)))OC1(OO),329.9819028719999,-7.424545450805684,5.0081309154351406,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)C1(C(=O))OC1C(=O),249.012080804,-7.60900152230353,2.4714390036558016,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)C1(C(O))OC1C(=O),251.027730868,-8.772165197963126,0.1711147722776104,LVOC
C(=O)(O)C(ON(=O)(=O))C(O)C1(C(ON(=O)(=O)))OC1(=O),281.997159012,-6.968199825311722,12.239844741912426,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)C1(C)OC1(O)C(=O)(OON(=O)(=O)),328.00263831599995,-7.899172300763182,1.668921991784651,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)C1(C)OC1C(=O)(O),251.027730868,-9.61153568000039,0.024769487546961195,LVOC
C(=O)(O)C(ON(=O)(=O))C(O)C1(C)OC1C(=O)(OON(=O)(=O)),312.007723696,-6.648504072567398,28.274326824287666,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)C1(N(=O)(=O))OC1(O)C(=O)(O),297.992073632,-11.26725915885817,0.000649645679824649,LVOC
C(=O)(O)C(ON(=O)(=O))C(O)C1(O)OC1(ON(=O)(=O))C(=O),297.992073632,-6.300153674146936,60.22572537005245,SVOC
C(=O)(O)C(ON(=O)(=O))C(O)C1(ON(=O)(=O))OC1C(=O),281.997159012,-7.052224745226678,10.086743777421539,SVOC
