sample_id,repeat,fold,split_name,is_train
2054,2,1,random_5x5_smoke,True
2055,2,1,random_5x5_smoke,True
2056,2,1,random_5x5_smoke,True
2058,2,1,random_5x5_smoke,True
2059,2,1,random_5x5_smoke,True
2060,2,1,random_5x5_smoke,True
2061,2,1,random_5x5_smoke,True
2062,2,1,random_5x5_smoke,True
2063,2,1,random_5x5_smoke,True
2064,2,1,random_5x5_smoke,True
2065,2,1,random_5x5_smoke,True
2066,2,1,random_5x5_smoke,True
2068,2,1,random_5x5_smoke,True
2069,2,1,random_5x5_smoke,True
2074,2,1,random_5x5_smoke,True
2075,2,1,random_5x5_smoke,True
2076,2,1,random_5x5_smoke,True
2077,2,1,random_5x5_smoke,True
2078,2,1,random_5x5_smoke,True
2079,2,1,random_5x5_smoke,True
2080,2,1,random_5x5_smoke,True
2081,2,1,random_5x5_smoke,True
2084,2,1,random_5x5_smoke,True
2086,2,1,random_5x5_smoke,True
2087,2,1,random_5x5_smoke,True
2089,2,1,random_5x5_smoke,True
2090,2,1,random_5x5_smoke,True
2091,2,1,random_5x5_smoke,True
2093,2,1,random_5x5_smoke,True
2095,2,1,random_5x5_smoke,True
2096,2,1,random_5x5_smoke,True
2098,2,1,random_5x5_smoke,True
2099,2,1,random_5x5_smoke,True
2100,2,1,random_5x5_smoke,True
2102,2,1,random_5x5_smoke,True
2103,2,1,random_5x5_smoke,True
2104,2,1,random_5x5_smoke,True
2105,2,1,random_5x5_smoke,True
2106,2,1,random_5x5_smoke,True
2107,2,1,random_5x5_smoke,True
2108,2,1,random_5x5_smoke,True
2109,2,1,random_5x5_smoke,True
2110,2,1,random_5x5_smoke,True
2111,2,1,random_5x5_smoke,True
2112,2,1,random_5x5_smoke,True
2113,2,1,random_5x5_smoke,True
2114,2,1,random_5x5_smoke,True
2115,2,1,random_5x5_smoke,True
2116,2,1,random_5x5_smoke,True
2117,2,1,random_5x5_smoke,True
2118,2,1,random_5x5_smoke,True
2119,2,1,random_5x5_smoke,True
2120,2,1,random_5x5_smoke,True
2121,2,1,random_5x5_smoke,True
2122,2,1,random_5x5_smoke,True
2123,2,1,random_5x5_smoke,True
2124,2,1,random_5x5_smoke,True
2125,2,1,random_5x5_smoke,True
2126,2,1,random_5x5_smoke,True
2128,2,1,random_5x5_smoke,True
2129,2,1,random_5x5_smoke,True
2130,2,1,random_5x5_smoke,True
2131,2,1,random_5x5_smoke,True
2133,2,1,random_5x5_smoke,True
2134,2,1,random_5x5_smoke,True
2135,2,1,random_5x5_smoke,True
2136,2,1,random_5x5_smoke,True
2137,2,1,random_5x5_smoke,True
2139,2,1,random_5x5_smoke,True
2141,2,1,random_5x5_smoke,True
2142,2,1,random_5x5_smoke,True
2143,2,1,random_5x5_smoke,True
2144,2,1,random_5x5_smoke,True
2145,2,1,random_5x5_smoke,True
2146,2,1,random_5x5_smoke,True
2147,2,1,random_5x5_smoke,True
2149,2,1,random_5x5_smoke,True
2151,2,1,random_5x5_smoke,True
2153,2,1,random_5x5_smoke,True
2154,2,1,random_5x5_smoke,True
2155,2,1,random_5x5_smoke,True
2156,2,1,random_5x5_smoke,True
2157,2,1,random_5x5_smoke,True
2158,2,1,random_5x5_smoke,True
2159,2,1,random_5x5_smoke,True
2160,2,1,random_5x5_smoke,True
2161,2,1,random_5x5_smoke,True
2162,2,1,random_5x5_smoke,True
2163,2,1,random_5x5_smoke,True
2164,2,1,random_5x5_smoke,True
2165,2,1,random_5x5_smoke,True
2166,2,1,random_5x5_smoke,True
2167,2,1,random_5x5_smoke,True
2168,2,1,random_5x5_smoke,True
2170,2,1,random_5x5_smoke,True
2171,2,1,random_5x5_smoke,True
2172,2,1,random_5x5_smoke,True
2174,2,1,random_5x5_smoke,True
2175,2,1,random_5x5_smoke,True
2176,2,1,random_5x5_smoke,True
2177,2,1,random_5x5_smoke,True
2180,2,1,random_5x5_smoke,True
2181,2,1,random_5x5_smoke,True
2182,2,1,random_5x5_smoke,True
2184,2,1,random_5x5_smoke,True
2185,2,1,random_5x5_smoke,True
2186,2,1,random_5x5_smoke,True
2187,2,1,random_5x5_smoke,True
2188,2,1,random_5x5_smoke,True
2190,2,1,random_5x5_smoke,True
2191,2,1,random_5x5_smoke,True
2194,2,1,random_5x5_smoke,True
2195,2,1,random_5x5_smoke,True
2198,2,1,random_5x5_smoke,True
2200,2,1,random_5x5_smoke,True
2201,2,1,random_5x5_smoke,True
2202,2,1,random_5x5_smoke,True
2203,2,1,random_5x5_smoke,True
2204,2,1,random_5x5_smoke,True
2205,2,1,random_5x5_smoke,True
2206,2,1,random_5x5_smoke,True
2208,2,1,random_5x5_smoke,True
2209,2,1,random_5x5_smoke,True
2210,2,1,random_5x5_smoke,True
2211,2,1,random_5x5_smoke,True
2212,2,1,random_5x5_smoke,True
2213,2,1,random_5x5_smoke,True
2215,2,1,random_5x5_smoke,True
2216,2,1,random_5x5_smoke,True
2217,2,1,random_5x5_smoke,True
2218,2,1,random_5x5_smoke,True
2219,2,1,random_5x5_smoke,True
2220,2,1,random_5x5_smoke,True
2223,2,1,random_5x5_smoke,True
2224,2,1,random_5x5_smoke,True
2226,2,1,random_5x5_smoke,True
2227,2,1,random_5x5_smoke,True
2229,2,1,random_5x5_smoke,True
2230,2,1,random_5x5_smoke,True
2231,2,1,random_5x5_smoke,True
2232,2,1,random_5x5_smoke,True
2233,2,1,random_5x5_smoke,True
2235,2,1,random_5x5_smoke,True
2236,2,1,random_5x5_smoke,True
2238,2,1,random_5x5_smoke,True
2240,2,1,random_5x5_smoke,True
2241,2,1,random_5x5_smoke,True
2242,2,1,random_5x5_smoke,True
2243,2,1,random_5x5_smoke,True
2244,2,1,random_5x5_smoke,True
2245,2,1,random_5x5_smoke,True
2246,2,1,random_5x5_smoke,True
2247,2,1,random_5x5_smoke,True
2248,2,1,random_5x5_smoke,True
2251,2,1,random_5x5_smoke,True
2252,2,1,random_5x5_smoke,True
2253,2,1,random_5x5_smoke,True
2254,2,1,random_5x5_smoke,True
2255,2,1,random_5x5_smoke,True
2256,2,1,random_5x5_smoke,True
2257,2,1,random_5x5_smoke,True
2258,2,1,random_5x5_smoke,True
2259,2,1,random_5x5_smoke,True
2260,2,1,random_5x5_smoke,True
2261,2,1,random_5x5_smoke,True
2262,2,1,random_5x5_smoke,True
2264,2,1,random_5x5_smoke,True
2266,2,1,random_5x5_smoke,True
2267,2,1,random_5x5_smoke,True
2268,2,1,random_5x5_smoke,True
2270,2,1,random_5x5_smoke,True
2272,2,1,random_5x5_smoke,True
2273,2,1,random_5x5_smoke,True
2274,2,1,random_5x5_smoke,True
2275,2,1,random_5x5_smoke,True
2277,2,1,random_5x5_smoke,True
2278,2,1,random_5x5_smoke,True
2281,2,1,random_5x5_smoke,True
2282,2,1,random_5x5_smoke,True
2283,2,1,random_5x5_smoke,True
2284,2,1,random_5x5_smoke,True
2285,2,1,random_5x5_smoke,True
2286,2,1,random_5x5_smoke,True
2288,2,1,random_5x5_smoke,True
2290,2,1,random_5x5_smoke,True
2291,2,1,random_5x5_smoke,True
2292,2,1,random_5x5_smoke,True
2293,2,1,random_5x5_smoke,True
2294,2,1,random_5x5_smoke,True
2295,2,1,random_5x5_smoke,True
2296,2,1,random_5x5_smoke,True
2297,2,1,random_5x5_smoke,True
2298,2,1,random_5x5_smoke,True
2299,2,1,random_5x5_smoke,True
2301,2,1,random_5x5_smoke,True
2302,2,1,random_5x5_smoke,True
2303,2,1,random_5x5_smoke,True
2304,2,1,random_5x5_smoke,True
2305,2,1,random_5x5_smoke,True
2306,2,1,random_5x5_smoke,True
2307,2,1,random_5x5_smoke,True
2310,2,1,random_5x5_smoke,True
2312,2,1,random_5x5_smoke,True
2313,2,1,random_5x5_smoke,True
2314,2,1,random_5x5_smoke,True
2316,2,1,random_5x5_smoke,True
2317,2,1,random_5x5_smoke,True
2318,2,1,random_5x5_smoke,True
2319,2,1,random_5x5_smoke,True
2320,2,1,random_5x5_smoke,True
2321,2,1,random_5x5_smoke,True
2322,2,1,random_5x5_smoke,True
2323,2,1,random_5x5_smoke,True
2324,2,1,random_5x5_smoke,True
2325,2,1,random_5x5_smoke,True
2326,2,1,random_5x5_smoke,True
2327,2,1,random_5x5_smoke,True
2328,2,1,random_5x5_smoke,True
2329,2,1,random_5x5_smoke,True
2330,2,1,random_5x5_smoke,True
2331,2,1,random_5x5_smoke,True
2332,2,1,random_5x5_smoke,True
2333,2,1,random_5x5_smoke,True
2334,2,1,random_5x5_smoke,True
2337,2,1,random_5x5_smoke,True
2338,2,1,random_5x5_smoke,True
2339,2,1,random_5x5_smoke,True
2340,2,1,random_5x5_smoke,True
2341,2,1,random_5x5_smoke,True
2342,2,1,random_5x5_smoke,True
2345,2,1,random_5x5_smoke,True
2346,2,1,random_5x5_smoke,True
2347,2,1,random_5x5_smoke,True
2349,2,1,random_5x5_smoke,True
2350,2,1,random_5x5_smoke,True
2353,2,1,random_5x5_smoke,True
2354,2,1,random_5x5_smoke,True
2357,2,1,random_5x5_smoke,True
2358,2,1,random_5x5_smoke,True
2360,2,1,random_5x5_smoke,True
2361,2,1,random_5x5_smoke,True
2362,2,1,random_5x5_smoke,True
2363,2,1,random_5x5_smoke,True
2364,2,1,random_5x5_smoke,True
2366,2,1,random_5x5_smoke,True
2367,2,1,random_5x5_smoke,True
2368,2,1,random_5x5_smoke,True
2369,2,1,random_5x5_smoke,True
2370,2,1,random_5x5_smoke,True
2371,2,1,random_5x5_smoke,True
2372,2,1,random_5x5_smoke,True
2373,2,1,random_5x5_smoke,True
2374,2,1,random_5x5_smoke,True
2375,2,1,random_5x5_smoke,True
2376,2,1,random_5x5_smoke,True
2377,2,1,random_5x5_smoke,True
2378,2,1,random_5x5_smoke,True
2379,2,1,random_5x5_smoke,True
2380,2,1,random_5x5_smoke,True
2381,2,1,random_5x5_smoke,True
2382,2,1,random_5x5_smoke,True
2383,2,1,random_5x5_smoke,True
2384,2,1,random_5x5_smoke,True
2385,2,1,random_5x5_smoke,True
2386,2,1,random_5x5_smoke,True
2388,2,1,random_5x5_smoke,True
2389,2,1,random_5x5_smoke,True
2391,2,1,random_5x5_smoke,True
2392,2,1,random_5x5_smoke,True
2393,2,1,random_5x5_smoke,True
2394,2,1,random_5x5_smoke,True
2395,2,1,random_5x5_smoke,True
2397,2,1,random_5x5_smoke,True
2399,2,1,random_5x5_smoke,True
2400,2,1,random_5x5_smoke,True
2401,2,1,random_5x5_smoke,True
2402,2,1,random_5x5_smoke,True
2403,2,1,random_5x5_smoke,True
2404,2,1,random_5x5_smoke,True
2405,2,1,random_5x5_smoke,True
2406,2,1,random_5x5_smoke,True
2408,2,1,random_5x5_smoke,True
2409,2,1,random_5x5_smoke,True
2410,2,1,random_5x5_smoke,True
2411,2,1,random_5x5_smoke,True
2412,2,1,random_5x5_smoke,True
2413,2,1,random_5x5_smoke,True
2414,2,1,random_5x5_smoke,True
2415,2,1,random_5x5_smoke,True
2416,2,1,random_5x5_smoke,True
2417,2,1,random_5x5_smoke,True
2418,2,1,random_5x5_smoke,True
2419,2,1,random_5x5_smoke,True
2420,2,1,random_5x5_smoke,True
2422,2,1,random_5x5_smoke,True
2423,2,1,random_5x5_smoke,True
2424,2,1,random_5x5_smoke,True
2425,2,1,random_5x5_smoke,True
2426,2,1,random_5x5_smoke,True
2427,2,1,random_5x5_smoke,True
2428,2,1,random_5x5_smoke,True
2429,2,1,random_5x5_smoke,True
2430,2,1,random_5x5_smoke,True
2431,2,1,random_5x5_smoke,True
2433,2,1,random_5x5_smoke,True
2434,2,1,random_5x5_smoke,True
2435,2,1,random_5x5_smoke,True
2436,2,1,random_5x5_smoke,True
2437,2,1,random_5x5_smoke,True
2438,2,1,random_5x5_smoke,True
2440,2,1,random_5x5_smoke,True
2441,2,1,random_5x5_smoke,True
2442,2,1,random_5x5_smoke,True
2444,2,1,random_5x5_smoke,True
2445,2,1,random_5x5_smoke,True
2446,2,1,random_5x5_smoke,True
2448,2,1,random_5x5_smoke,True
2449,2,1,random_5x5_smoke,True
2450,2,1,random_5x5_smoke,True
2452,2,1,random_5x5_smoke,True
2453,2,1,random_5x5_smoke,True
2454,2,1,random_5x5_smoke,True
2455,2,1,random_5x5_smoke,True
2456,2,1,random_5x5_smoke,True
2457,2,1,random_5x5_smoke,True
2458,2,1,random_5x5_smoke,True
2460,2,1,random_5x5_smoke,True
2461,2,1,random_5x5_smoke,True
2462,2,1,random_5x5_smoke,True
2463,2,1,random_5x5_smoke,True
2464,2,1,random_5x5_smoke,True
2465,2,1,random_5x5_smoke,True
2466,2,1,random_5x5_smoke,True
2467,2,1,random_5x5_smoke,True
2468,2,1,random_5x5_smoke,True
2470,2,1,random_5x5_smoke,True
2471,2,1,random_5x5_smoke,True
2472,2,1,random_5x5_smoke,True
2473,2,1,random_5x5_smoke,True
2474,2,1,random_5x5_smoke,True
2476,2,1,random_5x5_smoke,True
2477,2,1,random_5x5_smoke,True
2480,2,1,random_5x5_smoke,True
2481,2,1,random_5x5_smoke,True
2482,2,1,random_5x5_smoke,True
2483,2,1,random_5x5_smoke,True
2484,2,1,random_5x5_smoke,True
2486,2,1,random_5x5_smoke,True
2487,2,1,random_5x5_smoke,True
2489,2,1,random_5x5_smoke,True
2490,2,1,random_5x5_smoke,True
2492,2,1,random_5x5_smoke,True
2493,2,1,random_5x5_smoke,True
2494,2,1,random_5x5_smoke,True
2495,2,1,random_5x5_smoke,True
2496,2,1,random_5x5_smoke,True
2497,2,1,random_5x5_smoke,True
2498,2,1,random_5x5_smoke,True
2499,2,1,random_5x5_smoke,True
2500,2,1,random_5x5_smoke,True
2501,2,1,random_5x5_smoke,True
2502,2,1,random_5x5_smoke,True
2503,2,1,random_5x5_smoke,True
2504,2,1,random_5x5_smoke,True
2505,2,1,random_5x5_smoke,True
2506,2,1,random_5x5_smoke,True
2509,2,1,random_5x5_smoke,True
2510,2,1,random_5x5_smoke,True
2511,2,1,random_5x5_smoke,True
2513,2,1,random_5x5_smoke,True
2514,2,1,random_5x5_smoke,True
2515,2,1,random_5x5_smoke,True
2516,2,1,random_5x5_smoke,True
2517,2,1,random_5x5_smoke,True
2519,2,1,random_5x5_smoke,True
2520,2,1,random_5x5_smoke,True
2521,2,1,random_5x5_smoke,True
2522,2,1,random_5x5_smoke,True
2523,2,1,random_5x5_smoke,True
2524,2,1,random_5x5_smoke,True
2525,2,1,random_5x5_smoke,True
2526,2,1,random_5x5_smoke,True
2527,2,1,random_5x5_smoke,True
2528,2,1,random_5x5_smoke,True
2529,2,1,random_5x5_smoke,True
2534,2,1,random_5x5_smoke,True
2535,2,1,random_5x5_smoke,True
2536,2,1,random_5x5_smoke,True
2537,2,1,random_5x5_smoke,True
2539,2,1,random_5x5_smoke,True
2541,2,1,random_5x5_smoke,True
2542,2,1,random_5x5_smoke,True
2543,2,1,random_5x5_smoke,True
2544,2,1,random_5x5_smoke,True
2545,2,1,random_5x5_smoke,True
2546,2,1,random_5x5_smoke,True
2548,2,1,random_5x5_smoke,True
2549,2,1,random_5x5_smoke,True
2550,2,1,random_5x5_smoke,True
2553,2,1,random_5x5_smoke,True
2556,2,1,random_5x5_smoke,True
2558,2,1,random_5x5_smoke,True
2559,2,1,random_5x5_smoke,True
2560,2,1,random_5x5_smoke,True
2561,2,1,random_5x5_smoke,True
2562,2,1,random_5x5_smoke,True
2563,2,1,random_5x5_smoke,True
2564,2,1,random_5x5_smoke,True
2565,2,1,random_5x5_smoke,True
2566,2,1,random_5x5_smoke,True
2567,2,1,random_5x5_smoke,True
2568,2,1,random_5x5_smoke,True
2569,2,1,random_5x5_smoke,True
2570,2,1,random_5x5_smoke,True
2571,2,1,random_5x5_smoke,True
2572,2,1,random_5x5_smoke,True
2573,2,1,random_5x5_smoke,True
2574,2,1,random_5x5_smoke,True
2575,2,1,random_5x5_smoke,True
2576,2,1,random_5x5_smoke,True
2578,2,1,random_5x5_smoke,True
2579,2,1,random_5x5_smoke,True
2580,2,1,random_5x5_smoke,True
2581,2,1,random_5x5_smoke,True
2582,2,1,random_5x5_smoke,True
2583,2,1,random_5x5_smoke,True
2584,2,1,random_5x5_smoke,True
2585,2,1,random_5x5_smoke,True
2586,2,1,random_5x5_smoke,True
2587,2,1,random_5x5_smoke,True
2588,2,1,random_5x5_smoke,True
2590,2,1,random_5x5_smoke,True
2591,2,1,random_5x5_smoke,True
2592,2,1,random_5x5_smoke,True
2593,2,1,random_5x5_smoke,True
2594,2,1,random_5x5_smoke,True
2595,2,1,random_5x5_smoke,True
2596,2,1,random_5x5_smoke,True
2597,2,1,random_5x5_smoke,True
2598,2,1,random_5x5_smoke,True
2599,2,1,random_5x5_smoke,True
2600,2,1,random_5x5_smoke,True
2603,2,1,random_5x5_smoke,True
2604,2,1,random_5x5_smoke,True
2605,2,1,random_5x5_smoke,True
2606,2,1,random_5x5_smoke,True
2608,2,1,random_5x5_smoke,True
2609,2,1,random_5x5_smoke,True
2611,2,1,random_5x5_smoke,True
2612,2,1,random_5x5_smoke,True
2613,2,1,random_5x5_smoke,True
2614,2,1,random_5x5_smoke,True
2615,2,1,random_5x5_smoke,True
2618,2,1,random_5x5_smoke,True
2619,2,1,random_5x5_smoke,True
2620,2,1,random_5x5_smoke,True
2621,2,1,random_5x5_smoke,True
2622,2,1,random_5x5_smoke,True
2623,2,1,random_5x5_smoke,True
2624,2,1,random_5x5_smoke,True
2625,2,1,random_5x5_smoke,True
2626,2,1,random_5x5_smoke,True
2627,2,1,random_5x5_smoke,True
2629,2,1,random_5x5_smoke,True
2631,2,1,random_5x5_smoke,True
2632,2,1,random_5x5_smoke,True
2633,2,1,random_5x5_smoke,True
2634,2,1,random_5x5_smoke,True
2635,2,1,random_5x5_smoke,True
2636,2,1,random_5x5_smoke,True
2637,2,1,random_5x5_smoke,True
2638,2,1,random_5x5_smoke,True
2639,2,1,random_5x5_smoke,True
2641,2,1,random_5x5_smoke,True
2642,2,1,random_5x5_smoke,True
2643,2,1,random_5x5_smoke,True
2644,2,1,random_5x5_smoke,True
2645,2,1,random_5x5_smoke,True
2646,2,1,random_5x5_smoke,True
2647,2,1,random_5x5_smoke,True
2649,2,1,random_5x5_smoke,True
2650,2,1,random_5x5_smoke,True
2651,2,1,random_5x5_smoke,True
2653,2,1,random_5x5_smoke,True
2655,2,1,random_5x5_smoke,True
2656,2,1,random_5x5_smoke,True
2657,2,1,random_5x5_smoke,True
2658,2,1,random_5x5_smoke,True
2659,2,1,random_5x5_smoke,True
2660,2,1,random_5x5_smoke,True
2662,2,1,random_5x5_smoke,True
2663,2,1,random_5x5_smoke,True
2665,2,1,random_5x5_smoke,True
2666,2,1,random_5x5_smoke,True
2667,2,1,random_5x5_smoke,True
2669,2,1,random_5x5_smoke,True
2670,2,1,random_5x5_smoke,True
2671,2,1,random_5x5_smoke,True
2673,2,1,random_5x5_smoke,True
2674,2,1,random_5x5_smoke,True
2675,2,1,random_5x5_smoke,True
2677,2,1,random_5x5_smoke,True
2678,2,1,random_5x5_smoke,True
2679,2,1,random_5x5_smoke,True
2680,2,1,random_5x5_smoke,True
2681,2,1,random_5x5_smoke,True
2683,2,1,random_5x5_smoke,True
2684,2,1,random_5x5_smoke,True
2685,2,1,random_5x5_smoke,True
2687,2,1,random_5x5_smoke,True
2689,2,1,random_5x5_smoke,True
2692,2,1,random_5x5_smoke,True
2693,2,1,random_5x5_smoke,True
2695,2,1,random_5x5_smoke,True
2696,2,1,random_5x5_smoke,True
2697,2,1,random_5x5_smoke,True
2698,2,1,random_5x5_smoke,True
2700,2,1,random_5x5_smoke,True
2701,2,1,random_5x5_smoke,True
2702,2,1,random_5x5_smoke,True
2703,2,1,random_5x5_smoke,True
2704,2,1,random_5x5_smoke,True
2707,2,1,random_5x5_smoke,True
2708,2,1,random_5x5_smoke,True
2709,2,1,random_5x5_smoke,True
2710,2,1,random_5x5_smoke,True
2711,2,1,random_5x5_smoke,True
2712,2,1,random_5x5_smoke,True
2713,2,1,random_5x5_smoke,True
2714,2,1,random_5x5_smoke,True
2715,2,1,random_5x5_smoke,True
2716,2,1,random_5x5_smoke,True
2717,2,1,random_5x5_smoke,True
2718,2,1,random_5x5_smoke,True
2720,2,1,random_5x5_smoke,True
2722,2,1,random_5x5_smoke,True
2723,2,1,random_5x5_smoke,True
2724,2,1,random_5x5_smoke,True
2725,2,1,random_5x5_smoke,True
2726,2,1,random_5x5_smoke,True
2727,2,1,random_5x5_smoke,True
2728,2,1,random_5x5_smoke,True
2729,2,1,random_5x5_smoke,True
2730,2,1,random_5x5_smoke,True
2731,2,1,random_5x5_smoke,True
2732,2,1,random_5x5_smoke,True
2733,2,1,random_5x5_smoke,True
2734,2,1,random_5x5_smoke,True
2736,2,1,random_5x5_smoke,True
2737,2,1,random_5x5_smoke,True
2738,2,1,random_5x5_smoke,True
2739,2,1,random_5x5_smoke,True
2742,2,1,random_5x5_smoke,True
2743,2,1,random_5x5_smoke,True
2746,2,1,random_5x5_smoke,True
2747,2,1,random_5x5_smoke,True
2748,2,1,random_5x5_smoke,True
2749,2,1,random_5x5_smoke,True
2750,2,1,random_5x5_smoke,True
2751,2,1,random_5x5_smoke,True
2752,2,1,random_5x5_smoke,True
2753,2,1,random_5x5_smoke,True
2754,2,1,random_5x5_smoke,True
2755,2,1,random_5x5_smoke,True
2756,2,1,random_5x5_smoke,True
2757,2,1,random_5x5_smoke,True
2758,2,1,random_5x5_smoke,True
2759,2,1,random_5x5_smoke,True
2760,2,1,random_5x5_smoke,True
2761,2,1,random_5x5_smoke,True
2762,2,1,random_5x5_smoke,True
2763,2,1,random_5x5_smoke,True
2764,2,1,random_5x5_smoke,True
2765,2,1,random_5x5_smoke,True
2766,2,1,random_5x5_smoke,True
2770,2,1,random_5x5_smoke,True
2771,2,1,random_5x5_smoke,True
2772,2,1,random_5x5_smoke,True
2774,2,1,random_5x5_smoke,True
2775,2,1,random_5x5_smoke,True
2777,2,1,random_5x5_smoke,True
2779,2,1,random_5x5_smoke,True
2780,2,1,random_5x5_smoke,True
2781,2,1,random_5x5_smoke,True
2782,2,1,random_5x5_smoke,True
2785,2,1,random_5x5_smoke,True
2787,2,1,random_5x5_smoke,True
2788,2,1,random_5x5_smoke,True
2789,2,1,random_5x5_smoke,True
2790,2,1,random_5x5_smoke,True
2792,2,1,random_5x5_smoke,True
2793,2,1,random_5x5_smoke,True
2794,2,1,random_5x5_smoke,True
2795,2,1,random_5x5_smoke,True
2796,2,1,random_5x5_smoke,True
2797,2,1,random_5x5_smoke,True
2798,2,1,random_5x5_smoke,True
2799,2,1,random_5x5_smoke,True
2800,2,1,random_5x5_smoke,True
2801,2,1,random_5x5_smoke,True
2802,2,1,random_5x5_smoke,True
2803,2,1,random_5x5_smoke,True
2804,2,1,random_5x5_smoke,True
2805,2,1,random_5x5_smoke,True
2806,2,1,random_5x5_smoke,True
2807,2,1,random_5x5_smoke,True
2808,2,1,random_5x5_smoke,True
2810,2,1,random_5x5_smoke,True
2811,2,1,random_5x5_smoke,True
2812,2,1,random_5x5_smoke,True
2813,2,1,random_5x5_smoke,True
2814,2,1,random_5x5_smoke,True
2815,2,1,random_5x5_smoke,True
2816,2,1,random_5x5_smoke,True
2817,2,1,random_5x5_smoke,True
2818,2,1,random_5x5_smoke,True
2820,2,1,random_5x5_smoke,True
2821,2,1,random_5x5_smoke,True
2822,2,1,random_5x5_smoke,True
2823,2,1,random_5x5_smoke,True
2824,2,1,random_5x5_smoke,True
2825,2,1,random_5x5_smoke,True
2826,2,1,random_5x5_smoke,True
2828,2,1,random_5x5_smoke,True
2829,2,1,random_5x5_smoke,True
2830,2,1,random_5x5_smoke,True
2831,2,1,random_5x5_smoke,True
2833,2,1,random_5x5_smoke,True
2834,2,1,random_5x5_smoke,True
2835,2,1,random_5x5_smoke,True
2836,2,1,random_5x5_smoke,True
2837,2,1,random_5x5_smoke,True
2838,2,1,random_5x5_smoke,True
2839,2,1,random_5x5_smoke,True
2840,2,1,random_5x5_smoke,True
2841,2,1,random_5x5_smoke,True
2842,2,1,random_5x5_smoke,True
2843,2,1,random_5x5_smoke,True
2844,2,1,random_5x5_smoke,True
2847,2,1,random_5x5_smoke,True
2848,2,1,random_5x5_smoke,True
2849,2,1,random_5x5_smoke,True
2850,2,1,random_5x5_smoke,True
2851,2,1,random_5x5_smoke,True
2852,2,1,random_5x5_smoke,True
2854,2,1,random_5x5_smoke,True
2855,2,1,random_5x5_smoke,True
2856,2,1,random_5x5_smoke,True
2857,2,1,random_5x5_smoke,True
2859,2,1,random_5x5_smoke,True
2861,2,1,random_5x5_smoke,True
2862,2,1,random_5x5_smoke,True
2863,2,1,random_5x5_smoke,True
2864,2,1,random_5x5_smoke,True
2865,2,1,random_5x5_smoke,True
2866,2,1,random_5x5_smoke,True
2868,2,1,random_5x5_smoke,True
2870,2,1,random_5x5_smoke,True
2875,2,1,random_5x5_smoke,True
2876,2,1,random_5x5_smoke,True
2878,2,1,random_5x5_smoke,True
2880,2,1,random_5x5_smoke,True
2881,2,1,random_5x5_smoke,True
2882,2,1,random_5x5_smoke,True
2883,2,1,random_5x5_smoke,True
2884,2,1,random_5x5_smoke,True
2885,2,1,random_5x5_smoke,True
2887,2,1,random_5x5_smoke,True
2890,2,1,random_5x5_smoke,True
2891,2,1,random_5x5_smoke,True
2892,2,1,random_5x5_smoke,True
2893,2,1,random_5x5_smoke,True
2894,2,1,random_5x5_smoke,True
2895,2,1,random_5x5_smoke,True
2896,2,1,random_5x5_smoke,True
2897,2,1,random_5x5_smoke,True
2898,2,1,random_5x5_smoke,True
2899,2,1,random_5x5_smoke,True
2900,2,1,random_5x5_smoke,True
2901,2,1,random_5x5_smoke,True
2902,2,1,random_5x5_smoke,True
2903,2,1,random_5x5_smoke,True
2904,2,1,random_5x5_smoke,True
2906,2,1,random_5x5_smoke,True
2907,2,1,random_5x5_smoke,True
2908,2,1,random_5x5_smoke,True
2909,2,1,random_5x5_smoke,True
2910,2,1,random_5x5_smoke,True
2911,2,1,random_5x5_smoke,True
2912,2,1,random_5x5_smoke,True
2913,2,1,random_5x5_smoke,True
2915,2,1,random_5x5_smoke,True
2917,2,1,random_5x5_smoke,True
2918,2,1,random_5x5_smoke,True
2919,2,1,random_5x5_smoke,True
2920,2,1,random_5x5_smoke,True
2921,2,1,random_5x5_smoke,True
2922,2,1,random_5x5_smoke,True
2923,2,1,random_5x5_smoke,True
2924,2,1,random_5x5_smoke,True
2925,2,1,random_5x5_smoke,True
2926,2,1,random_5x5_smoke,True
2927,2,1,random_5x5_smoke,True
2928,2,1,random_5x5_smoke,True
2929,2,1,random_5x5_smoke,True
2931,2,1,random_5x5_smoke,True
2932,2,1,random_5x5_smoke,True
2933,2,1,random_5x5_smoke,True
2934,2,1,random_5x5_smoke,True
2935,2,1,random_5x5_smoke,True
2937,2,1,random_5x5_smoke,True
2938,2,1,random_5x5_smoke,True
2939,2,1,random_5x5_smoke,True
2940,2,1,random_5x5_smoke,True
2941,2,1,random_5x5_smoke,True
2943,2,1,random_5x5_smoke,True
2944,2,1,random_5x5_smoke,True
2945,2,1,random_5x5_smoke,True
2948,2,1,random_5x5_smoke,True
2949,2,1,random_5x5_smoke,True
2951,2,1,random_5x5_smoke,True
2953,2,1,random_5x5_smoke,True
2955,2,1,random_5x5_smoke,True
2956,2,1,random_5x5_smoke,True
2957,2,1,random_5x5_smoke,True
2959,2,1,random_5x5_smoke,True
2960,2,1,random_5x5_smoke,True
2961,2,1,random_5x5_smoke,True
2962,2,1,random_5x5_smoke,True
2963,2,1,random_5x5_smoke,True
2964,2,1,random_5x5_smoke,True
2966,2,1,random_5x5_smoke,True
2967,2,1,random_5x5_smoke,True
2971,2,1,random_5x5_smoke,True
2972,2,1,random_5x5_smoke,True
